,kernel_size,kernel_size_n,kernel_size_theoric,nc_diag_prekernel,nc_diag_postkernel,removed_instances,max_removed
0,82,0.82,122,60,60,18,3
1,81,0.81,138,68,68,19,3
2,81,0.81,120,59,59,19,3
3,74,0.74,112,55,55,26,3
4,86,0.86,140,69,69,14,3
5,85,0.85,134,66,66,15,3
6,73,0.73,110,54,54,27,3
7,85,0.85,128,63,63,15,3
8,83,0.83,142,70,70,17,3
9,75,0.75,116,57,57,25,3
10,75,0.75,116,57,57,25,3
11,78,0.78,118,58,58,22,3
12,75,0.75,114,56,56,25,3
13,79,0.79,118,58,58,21,3
14,88,0.88,136,67,67,12,3
15,84,0.84,128,63,63,16,3
16,81,0.81,124,61,61,19,3
17,75,0.75,112,55,55,25,3
18,80,0.8,128,63,63,20,3
19,76,0.76,104,51,51,24,3
20,75,0.75,110,54,54,25,3
21,71,0.71,102,50,50,29,3
22,78,0.78,118,58,58,22,3
23,83,0.83,130,64,64,17,3
24,87,0.87,134,66,66,13,3
25,77,0.77,120,59,59,23,3
26,84,0.84,142,70,70,16,3
27,77,0.77,116,57,57,23,3
28,82,0.82,130,64,64,18,3
29,86,0.86,140,69,69,14,3
30,70,0.7,106,52,52,30,3
31,78,0.78,116,57,57,22,3
32,81,0.81,124,61,61,19,3
33,77,0.77,124,61,61,23,3
34,73,0.73,106,52,52,27,3
35,77,0.77,120,59,59,23,3
36,81,0.81,136,67,67,19,3
37,74,0.74,112,55,55,26,3
38,79,0.79,118,58,58,21,3
39,76,0.76,124,61,61,24,3
40,82,0.82,122,60,60,18,3
41,83,0.83,128,63,63,17,3
42,83,0.83,132,65,65,17,3
43,84,0.84,132,65,65,16,3
44,85,0.85,130,64,64,15,3
45,80,0.8,118,58,58,20,3
46,74,0.74,106,52,52,26,3
47,84,0.84,124,61,61,16,3
48,71,0.71,110,54,54,29,3
49,77,0.77,116,57,57,23,3
50,79,0.79,122,60,60,21,3
51,80,0.8,122,60,60,20,3
52,77,0.77,116,57,57,23,3
53,70,0.7,106,52,52,30,3
54,84,0.84,126,62,62,16,3
55,71,0.71,114,56,56,29,3
56,78,0.78,120,59,59,22,3
57,83,0.83,128,63,63,17,3
58,84,0.84,126,62,62,16,3
59,77,0.77,118,58,58,23,3
60,80,0.8,128,63,63,20,3
61,76,0.76,122,60,60,24,3
62,77,0.77,132,65,65,23,3
63,75,0.75,116,57,57,25,3
64,76,0.76,116,57,57,24,3
65,78,0.78,114,56,56,22,3
66,78,0.78,118,58,58,22,3
67,74,0.74,114,56,56,26,3
68,79,0.79,116,57,57,21,3
69,75,0.75,112,55,55,25,3
70,70,0.7,106,52,52,30,3
71,71,0.71,112,55,55,29,3
72,80,0.8,120,59,59,20,3
73,73,0.73,112,55,55,27,3
74,73,0.73,106,52,52,27,3
75,85,0.85,128,63,63,15,3
76,86,0.86,132,65,65,14,3
77,78,0.78,118,58,58,22,3
78,85,0.85,142,70,70,15,3
79,80,0.8,120,59,59,20,3
80,81,0.81,134,66,66,19,3
81,82,0.82,134,66,66,18,3
82,88,0.88,136,67,67,12,3
83,72,0.72,108,53,53,28,3
84,81,0.81,124,61,61,19,3
85,70,0.7,106,52,52,30,3
86,83,0.83,134,66,66,17,3
87,68,0.68,102,50,50,32,3
88,84,0.84,130,64,64,16,3
89,77,0.77,122,60,60,23,3
90,78,0.78,116,57,57,22,3
91,79,0.79,124,61,61,21,3
92,67,0.67,88,43,43,33,3
93,68,0.68,100,49,49,32,3
94,81,0.81,122,60,60,19,3
95,80,0.8,126,62,62,20,3
96,69,0.69,104,51,51,31,3
97,83,0.83,126,62,62,17,3
98,74,0.74,116,57,57,26,3
99,83,0.83,134,66,66,17,3
