,kernel_size,kernel_size_n,kernel_size_theoric,nc_diag_prekernel,nc_diag_postkernel,removed_instances,max_removed
0,26,0.52,30,14,14,24,3
1,37,0.74,46,22,22,13,3
2,29,0.58,38,18,18,21,3
3,33,0.66,40,19,19,17,3
4,23,0.46,28,13,13,27,3
5,30,0.6,34,16,16,20,3
6,23,0.46,30,14,14,27,3
7,29,0.58,36,17,17,21,3
8,33,0.66,40,19,19,17,3
9,18,0.36,18,8,8,32,3
10,23,0.46,32,15,15,27,3
11,25,0.5,30,14,14,25,3
12,28,0.56,32,15,15,22,3
13,26,0.52,34,16,16,24,3
14,28,0.56,38,18,18,22,3
15,26,0.52,32,15,15,24,3
16,26,0.52,36,17,17,24,3
17,30,0.6,34,16,16,20,3
18,21,0.42,26,12,12,29,3
19,26,0.52,30,14,14,24,3
20,23,0.46,30,14,14,27,3
21,30,0.6,36,17,17,20,3
22,29,0.58,36,17,17,21,3
23,33,0.66,48,23,23,17,3
24,30,0.6,36,17,17,20,3
25,32,0.64,34,16,16,18,3
26,24,0.48,34,16,16,26,3
27,28,0.56,34,16,16,22,3
28,33,0.66,44,21,21,17,3
29,23,0.46,28,13,13,27,3
30,33,0.66,38,18,18,17,3
31,31,0.62,36,17,17,19,3
32,28,0.56,34,16,16,22,3
33,28,0.56,36,17,17,22,3
34,29,0.58,38,18,18,21,3
35,26,0.52,28,13,13,24,3
36,30,0.6,36,17,17,20,3
37,23,0.46,26,12,12,27,3
38,31,0.62,38,18,18,19,3
39,28,0.56,36,17,17,22,3
40,32,0.64,40,19,19,18,3
41,31,0.62,40,19,19,19,3
42,34,0.68,44,21,21,16,3
43,32,0.64,40,19,19,18,3
44,24,0.48,32,15,15,26,3
45,34,0.68,42,20,20,16,3
46,28,0.56,34,16,16,22,3
47,33,0.66,42,20,20,17,3
48,27,0.54,34,16,16,23,3
49,32,0.64,36,17,17,18,3
50,25,0.5,34,16,16,25,3
51,34,0.68,44,21,21,16,3
52,30,0.6,38,18,18,20,3
53,28,0.56,34,16,16,22,3
54,24,0.48,30,14,14,26,3
55,23,0.46,24,11,11,27,3
56,23,0.46,26,12,12,27,3
57,33,0.66,42,20,20,17,3
58,23,0.46,26,12,12,27,3
59,26,0.52,32,15,15,24,3
60,30,0.6,38,18,18,20,3
61,28,0.56,36,17,17,22,3
62,27,0.54,32,15,15,23,3
63,25,0.5,30,14,14,25,3
64,26,0.52,32,15,15,24,3
65,24,0.48,28,13,13,26,3
66,29,0.58,36,17,17,21,3
67,35,0.7,46,22,22,15,3
68,30,0.6,38,18,18,20,3
69,26,0.52,32,15,15,24,3
70,25,0.5,32,15,15,25,3
71,24,0.48,28,13,13,26,3
72,23,0.46,28,13,13,27,3
73,28,0.56,40,19,19,22,3
74,28,0.56,34,16,16,22,3
75,25,0.5,30,14,14,25,3
76,31,0.62,36,17,17,19,3
77,27,0.54,32,15,15,23,3
78,29,0.58,38,18,18,21,3
79,32,0.64,42,20,20,18,3
80,32,0.64,36,17,17,18,3
81,32,0.64,42,20,20,18,3
82,29,0.58,32,15,15,21,3
83,24,0.48,26,12,12,26,3
84,28,0.56,36,17,17,22,3
85,35,0.7,42,20,20,15,3
86,23,0.46,24,11,11,27,3
87,30,0.6,32,15,15,20,3
88,22,0.44,26,12,12,28,3
89,24,0.48,26,12,12,26,3
90,32,0.64,42,20,20,18,3
91,26,0.52,34,16,16,24,3
92,30,0.6,40,19,19,20,3
93,20,0.4,24,11,11,30,3
94,23,0.46,28,13,13,27,3
95,25,0.5,34,16,16,25,3
96,24,0.48,24,11,11,26,3
97,24,0.48,26,12,12,26,3
98,27,0.54,36,17,17,23,3
99,25,0.5,28,13,13,25,3
