,kernel_size,kernel_size_n,kernel_size_theoric,nc_diag_prekernel,nc_diag_postkernel,removed_instances,max_removed
0,249,0.498,394.6,302,218,167,6
1,238,0.476,393.3,301,208,169,6
2,247,0.494,392.0,300,219,172,6
3,214,0.428,388.1,297,187,176,6
4,240,0.48,397.2,304,205,161,6
5,216,0.432,380.3,291,189,182,6
6,251,0.502,405.0,310,220,159,6
7,226,0.452,388.1,297,198,175,6
8,242,0.484,394.6,302,212,168,6
9,258,0.516,402.40000000000003,308,229,163,6
10,271,0.542,424.5,325,239,143,6
11,248,0.496,399.8,306,216,162,6
12,231,0.462,392.0,300,199,168,6
13,216,0.432,371.2,284,184,184,6
14,181,0.362,354.3,271,156,204,6
15,191,0.382,394.6,302,166,173,6
16,245,0.49,412.8,316,214,153,6
17,261,0.522,403.7,309,230,160,6
18,217,0.434,384.2,294,189,178,6
19,246,0.492,414.1,317,219,156,6
20,226,0.452,385.5,295,197,176,6
21,203,0.406,392.0,300,178,175,6
22,241,0.482,412.8,316,212,155,6
23,217,0.434,401.1,307,192,168,6
24,256,0.512,405.0,310,220,154,6
25,233,0.466,411.5,315,204,156,6
26,235,0.47,405.0,310,210,165,6
27,277,0.554,421.90000000000003,323,242,142,6
28,231,0.462,390.7,299,201,171,6
29,234,0.468,377.7,289,202,179,6
30,185,0.37,363.40000000000003,278,158,195,6
31,235,0.47,397.2,304,210,171,6
32,243,0.486,419.3,321,216,152,6
33,231,0.462,399.8,306,203,166,6
34,231,0.462,406.3,311,202,160,6
35,257,0.514,411.5,315,227,155,6
36,196,0.392,369.90000000000003,283,169,190,6
37,245,0.49,397.2,304,211,162,6
38,266,0.532,420.6,322,237,149,6
39,244,0.488,412.8,316,218,158,6
40,187,0.374,363.40000000000003,278,163,198,6
41,193,0.386,359.5,275,168,200,6
42,290,0.58,431.0,330,255,135,6
43,281,0.562,410.2,314,246,151,6
44,214,0.428,367.3,281,183,188,6
45,229,0.458,394.6,302,198,167,6
46,307,0.614,434.90000000000003,333,273,133,6
47,249,0.498,401.1,307,216,160,6
48,258,0.516,403.7,309,229,162,6
49,255,0.51,410.2,314,223,154,6
50,194,0.388,382.90000000000003,293,172,185,6
51,254,0.508,406.3,311,223,158,6
52,270,0.54,411.5,315,235,150,6
53,235,0.47,401.1,307,205,163,6
54,245,0.49,406.3,311,217,161,6
55,231,0.462,401.1,307,201,163,6
56,220,0.44,385.5,295,193,178,6
57,218,0.436,372.5,285,189,186,6
58,222,0.444,403.7,309,195,164,6
59,242,0.484,399.8,306,213,165,6
60,267,0.534,414.1,317,236,152,6
61,264,0.528,415.40000000000003,318,233,151,6
62,263,0.526,410.2,314,231,154,6
63,189,0.378,367.3,281,166,196,6
64,228,0.456,394.6,302,203,173,6
65,233,0.466,399.8,306,204,165,6
66,230,0.46,390.7,299,202,173,6
67,218,0.436,386.8,296,189,175,6
68,235,0.47,411.5,315,207,157,6
69,255,0.51,406.3,311,223,157,6
70,263,0.526,419.3,321,235,151,6
71,245,0.49,401.1,307,214,162,6
72,236,0.472,385.5,295,201,170,6
73,252,0.504,420.6,322,222,148,6
74,209,0.418,371.2,284,183,190,6
75,230,0.46,389.40000000000003,298,201,173,6
76,251,0.502,420.6,322,224,151,6
77,227,0.454,376.40000000000003,288,196,181,6
78,237,0.474,395.90000000000003,303,205,165,6
79,205,0.41,379.0,290,179,184,6
80,265,0.53,420.6,322,236,149,6
81,237,0.474,405.0,310,208,161,6
82,203,0.406,380.3,291,176,182,6
83,221,0.442,389.40000000000003,298,193,174,6
84,258,0.516,420.6,322,226,146,6
85,236,0.472,386.8,296,203,171,6
86,212,0.424,388.1,297,182,173,6
87,223,0.446,384.2,294,194,177,6
88,222,0.444,369.90000000000003,283,189,184,6
89,232,0.464,395.90000000000003,303,203,168,6
90,268,0.536,425.8,326,233,139,6
91,217,0.434,397.2,304,194,173,6
92,203,0.406,377.7,289,180,188,6
93,237,0.474,380.3,291,205,177,6
94,187,0.374,364.7,279,162,196,6
95,258,0.516,407.6,312,227,157,6
96,233,0.466,399.8,306,203,164,6
97,209,0.418,388.1,297,182,176,6
98,266,0.532,427.1,327,233,140,6
99,254,0.508,405.0,310,224,160,6
