,kernel_size,kernel_size_n,kernel_size_theoric,nc_diag_prekernel,nc_diag_postkernel,removed_instances,max_removed
0,0,0.0,38.0,30,0,68,6
1,0,0.0,48.8,39,0,59,7
2,0,0.0,40.4,32,0,66,7
3,8,0.08,39.199999999999996,31,5,66,7
4,8,0.08,51.199999999999996,41,5,56,7
5,0,0.0,42.8,34,0,64,7
6,8,0.08,48.8,39,5,58,6
7,0,0.0,44.0,35,0,63,7
8,8,0.08,50.0,40,5,57,7
9,0,0.0,34.4,27,0,71,5
10,17,0.17,44.0,35,13,61,6
11,0,0.0,35.6,28,0,70,6
12,0,0.0,36.8,29,0,69,7
13,0,0.0,45.199999999999996,36,0,62,7
14,14,0.14,41.6,33,10,63,7
15,9,0.09,42.8,34,6,63,7
16,0,0.0,44.0,35,0,63,7
17,8,0.08,46.4,37,5,60,6
18,9,0.09,36.8,29,6,68,7
19,20,0.2,46.4,37,16,59,6
20,15,0.15,42.8,34,11,62,6
21,0,0.0,39.199999999999996,31,0,67,7
22,0,0.0,36.8,29,0,69,7
23,0,0.0,40.4,32,0,66,7
24,0,0.0,36.8,29,0,69,6
25,8,0.08,40.4,32,5,65,6
26,9,0.09,38.0,30,6,67,6
27,10,0.1,47.6,38,7,59,7
28,8,0.08,35.6,28,5,69,6
29,9,0.09,42.8,34,6,63,6
30,0,0.0,29.599999999999998,23,0,75,7
31,0,0.0,41.6,33,0,65,7
32,17,0.17,40.4,32,13,64,6
33,8,0.08,39.199999999999996,31,5,66,6
34,0,0.0,42.8,34,0,64,7
35,12,0.12,39.199999999999996,31,9,66,7
36,11,0.11,38.0,30,8,67,7
37,11,0.11,45.199999999999996,36,8,61,7
38,0,0.0,42.8,34,0,64,7
39,14,0.14,51.199999999999996,41,10,55,6
40,0,0.0,44.0,35,0,63,7
41,8,0.08,36.8,29,5,68,7
42,8,0.08,41.6,33,5,64,7
43,9,0.09,44.0,35,6,62,7
44,0,0.0,42.8,34,0,64,6
45,9,0.09,42.8,34,6,63,7
46,0,0.0,46.4,37,0,61,7
47,9,0.09,40.4,32,6,65,6
48,0,0.0,42.8,34,0,64,7
49,11,0.11,39.199999999999996,31,8,66,6
50,0,0.0,39.199999999999996,31,0,67,7
51,0,0.0,34.4,27,0,71,6
52,11,0.11,42.8,34,8,63,7
53,8,0.08,46.4,37,5,60,7
54,0,0.0,40.4,32,0,66,7
55,15,0.15,48.8,39,11,57,7
56,17,0.17,47.6,38,13,58,6
57,8,0.08,35.6,28,5,69,5
58,12,0.12,46.4,37,9,60,7
59,0,0.0,44.0,35,0,63,6
60,15,0.15,44.0,35,11,61,6
61,0,0.0,38.0,30,0,68,7
62,8,0.08,42.8,34,5,63,7
63,8,0.08,35.6,28,5,69,7
64,14,0.14,45.199999999999996,36,10,60,6
65,11,0.11,45.199999999999996,36,8,61,7
66,0,0.0,44.0,35,0,63,7
67,0,0.0,41.6,33,0,65,7
68,8,0.08,41.6,33,5,64,6
69,0,0.0,39.199999999999996,31,0,67,7
70,0,0.0,41.6,33,0,65,7
71,8,0.08,41.6,33,5,64,6
72,11,0.11,42.8,34,8,63,7
73,9,0.09,40.4,32,6,65,7
74,8,0.08,40.4,32,5,65,6
75,8,0.08,36.8,29,5,68,6
76,8,0.08,44.0,35,5,62,7
77,0,0.0,45.199999999999996,36,0,62,6
78,8,0.08,44.0,35,5,62,7
79,0,0.0,40.4,32,0,66,7
80,8,0.08,47.6,38,5,59,7
81,10,0.1,46.4,37,7,60,7
82,0,0.0,39.199999999999996,31,0,67,7
83,0,0.0,41.6,33,0,65,6
84,0,0.0,39.199999999999996,31,0,67,7
85,0,0.0,39.199999999999996,31,0,67,7
86,8,0.08,47.6,38,5,59,7
87,0,0.0,42.8,34,0,64,6
88,0,0.0,42.8,34,0,64,7
89,0,0.0,39.199999999999996,31,0,67,7
90,14,0.14,42.8,34,10,62,7
91,17,0.17,47.6,38,13,58,6
92,9,0.09,39.199999999999996,31,6,66,6
93,8,0.08,44.0,35,5,62,6
94,0,0.0,39.199999999999996,31,0,67,6
95,0,0.0,44.0,35,0,63,7
96,10,0.1,40.4,32,7,65,7
97,0,0.0,40.4,32,0,66,7
98,0,0.0,30.799999999999997,24,0,74,6
99,0,0.0,40.4,32,0,66,7
