,kernel_size,kernel_size_n,kernel_size_theoric,nc_diag_prekernel,nc_diag_postkernel,removed_instances,max_removed
0,22,0.44,40.0,30,18,16,6
1,32,0.64,42.53333333333333,32,26,12,5
2,38,0.76,45.06666666666666,34,31,9,4
3,33,0.66,46.33333333333333,35,29,11,6
4,28,0.56,41.266666666666666,31,23,14,6
5,37,0.74,50.13333333333333,38,32,7,5
6,25,0.5,42.53333333333333,32,22,15,6
7,34,0.68,45.06666666666666,34,29,11,5
8,21,0.42,34.93333333333333,26,16,19,6
9,24,0.48,41.266666666666666,31,20,15,6
10,25,0.5,43.8,33,20,12,6
11,23,0.46,37.46666666666667,28,18,17,5
12,34,0.68,47.599999999999994,36,30,10,6
13,35,0.7,45.06666666666666,34,30,11,4
14,29,0.58,43.8,33,24,12,6
15,25,0.5,40.0,30,20,15,6
16,32,0.64,42.53333333333333,32,28,14,6
17,26,0.52,38.733333333333334,29,21,16,6
18,43,0.86,51.4,39,38,6,4
19,35,0.7,42.53333333333333,32,30,13,5
20,31,0.62,43.8,33,25,11,5
21,24,0.48,41.266666666666666,31,19,14,6
22,31,0.62,42.53333333333333,32,25,12,6
23,30,0.6,40.0,30,24,14,6
24,26,0.52,38.733333333333334,29,22,17,6
25,28,0.56,46.33333333333333,35,25,12,6
26,18,0.36,33.666666666666664,25,14,21,6
27,35,0.7,45.06666666666666,34,29,10,5
28,26,0.52,40.0,30,22,16,5
29,22,0.44,37.46666666666667,28,18,18,5
30,28,0.56,41.266666666666666,31,23,14,6
31,22,0.44,37.46666666666667,28,17,17,6
32,39,0.78,45.06666666666666,34,33,10,4
33,31,0.62,43.8,33,26,12,6
34,31,0.62,40.0,30,26,15,4
35,36,0.72,45.06666666666666,34,30,10,6
36,37,0.74,47.599999999999994,36,32,9,6
37,27,0.54,41.266666666666666,31,22,14,6
38,29,0.58,43.8,33,24,12,6
39,31,0.62,47.599999999999994,36,26,9,6
40,31,0.62,40.0,30,25,14,5
41,16,0.32,37.46666666666667,28,13,19,6
42,17,0.34,38.733333333333334,29,14,18,6
43,11,0.22,38.733333333333334,29,8,18,6
44,26,0.52,41.266666666666666,31,21,14,6
45,34,0.68,43.8,33,28,11,5
46,18,0.36,32.4,24,13,21,6
47,33,0.66,43.8,33,26,10,5
48,26,0.52,38.733333333333334,29,22,17,6
49,30,0.6,42.53333333333333,32,25,13,6
50,27,0.54,40.0,30,22,15,6
51,39,0.78,48.86666666666667,37,34,8,4
52,21,0.42,36.199999999999996,27,16,18,6
53,30,0.6,42.53333333333333,32,24,12,6
54,34,0.68,41.266666666666666,31,28,13,5
55,37,0.74,47.599999999999994,36,30,7,6
56,31,0.62,43.8,33,25,11,6
57,23,0.46,37.46666666666667,28,19,18,5
58,35,0.7,45.06666666666666,34,30,11,6
59,26,0.52,41.266666666666666,31,21,14,5
60,30,0.6,42.53333333333333,32,24,12,5
61,36,0.72,50.13333333333333,38,32,8,6
62,26,0.52,42.53333333333333,32,22,14,6
63,14,0.28,31.133333333333333,23,10,23,6
64,40,0.8,46.33333333333333,35,35,10,3
65,32,0.64,47.599999999999994,36,28,10,5
66,25,0.5,42.53333333333333,32,20,13,6
67,40,0.8,47.599999999999994,36,33,7,6
68,32,0.64,45.06666666666666,34,26,10,6
69,40,0.8,51.4,39,36,7,6
70,31,0.62,41.266666666666666,31,26,14,5
71,34,0.68,42.53333333333333,32,29,13,4
72,28,0.56,42.53333333333333,32,22,12,6
73,36,0.72,45.06666666666666,34,30,10,6
74,25,0.5,41.266666666666666,31,22,16,5
75,45,0.9,52.666666666666664,40,39,4,4
76,33,0.66,42.53333333333333,32,27,12,6
77,22,0.44,38.733333333333334,29,17,16,5
78,42,0.84,50.13333333333333,38,38,8,3
79,27,0.54,43.8,33,22,12,6
80,30,0.6,45.06666666666666,34,25,11,6
81,28,0.56,42.53333333333333,32,22,12,5
82,36,0.72,47.599999999999994,36,31,9,5
83,26,0.52,46.33333333333333,35,22,11,6
84,39,0.78,48.86666666666667,37,33,7,5
85,38,0.76,43.8,33,31,10,4
86,26,0.52,43.8,33,22,13,6
87,25,0.5,43.8,33,22,14,6
88,28,0.56,41.266666666666666,31,23,14,5
89,30,0.6,42.53333333333333,32,26,14,6
90,40,0.8,51.4,39,34,5,6
91,32,0.64,45.06666666666666,34,26,10,6
92,34,0.68,47.599999999999994,36,28,8,6
93,30,0.6,42.53333333333333,32,24,12,6
94,35,0.7,42.53333333333333,32,31,14,4
95,34,0.68,47.599999999999994,36,28,8,6
96,28,0.56,45.06666666666666,34,25,13,5
97,25,0.5,38.733333333333334,29,20,16,5
98,27,0.54,38.733333333333334,29,21,15,6
99,28,0.56,40.0,30,24,16,6
