,kernel_size,kernel_size_n,kernel_size_theoric,nc_diag_prekernel,nc_diag_postkernel,removed_instances,max_removed
0,0,0.0,4.666666666666666,2,0,6,4
1,6,0.6,7.333333333333333,4,3,3,4
2,8,0.8,10.0,6,5,1,4
3,8,0.8,8.666666666666666,5,5,2,3
4,0,0.0,4.666666666666666,2,0,6,4
5,0,0.0,4.666666666666666,2,0,6,4
6,7,0.7,8.666666666666666,5,4,2,4
7,6,0.6,7.333333333333333,4,3,3,4
8,6,0.6,8.666666666666666,5,3,2,5
9,9,0.9,10.0,6,6,1,3
10,0,0.0,4.666666666666666,2,0,6,5
11,0,0.0,3.333333333333333,1,0,7,4
12,7,0.7,8.666666666666666,5,4,2,4
13,6,0.6,7.333333333333333,4,3,3,4
14,9,0.9,10.0,6,6,1,3
15,8,0.8,8.666666666666666,5,5,2,3
16,0,0.0,7.333333333333333,4,0,4,5
17,8,0.8,8.666666666666666,5,5,2,3
18,0,0.0,4.666666666666666,2,0,6,4
19,0,0.0,6.0,3,0,5,4
20,8,0.8,8.666666666666666,5,5,2,3
21,7,0.7,8.666666666666666,5,4,2,4
22,0,0.0,8.666666666666666,5,0,3,5
23,10,1.0,10.0,6,6,0,0
24,0,0.0,7.333333333333333,4,0,4,5
25,0,0.0,6.0,3,0,5,4
26,8,0.8,8.666666666666666,5,5,2,3
27,6,0.6,7.333333333333333,4,3,3,4
28,7,0.7,8.666666666666666,5,4,2,4
29,7,0.7,8.666666666666666,5,4,2,4
30,0,0.0,6.0,3,0,5,5
31,6,0.6,7.333333333333333,4,3,3,4
32,6,0.6,6.0,3,3,4,3
33,0,0.0,4.666666666666666,2,0,6,5
34,9,0.9,10.0,6,6,1,3
35,8,0.8,8.666666666666666,5,5,2,3
36,0,0.0,6.0,3,0,5,5
37,0,0.0,7.333333333333333,4,0,4,5
38,8,0.8,8.666666666666666,5,5,2,3
39,10,1.0,10.0,6,6,0,0
40,7,0.7,8.666666666666666,5,4,2,4
41,8,0.8,10.0,6,5,1,4
42,7,0.7,7.333333333333333,4,4,3,3
43,6,0.6,8.666666666666666,5,3,2,5
44,0,0.0,4.666666666666666,2,0,6,4
45,10,1.0,11.333333333333332,7,7,0,0
46,6,0.6,6.0,3,3,4,3
47,10,1.0,10.0,6,6,0,0
48,0,0.0,4.666666666666666,2,0,6,4
49,0,0.0,4.666666666666666,2,0,6,5
50,6,0.6,7.333333333333333,4,3,3,4
51,8,0.8,10.0,6,5,1,4
52,7,0.7,8.666666666666666,5,4,2,4
53,8,0.8,10.0,6,5,1,4
54,6,0.6,7.333333333333333,4,3,3,4
55,8,0.8,10.0,6,5,1,4
56,0,0.0,6.0,3,0,5,5
57,0,0.0,4.666666666666666,2,0,6,5
58,0,0.0,4.666666666666666,2,0,6,5
59,6,0.6,7.333333333333333,4,3,3,4
60,0,0.0,7.333333333333333,4,0,4,5
61,0,0.0,7.333333333333333,4,0,4,5
62,7,0.7,8.666666666666666,5,4,2,4
63,7,0.7,10.0,6,4,1,5
64,0,0.0,4.666666666666666,2,0,6,5
65,7,0.7,8.666666666666666,5,4,2,4
66,9,0.9,10.0,6,6,1,3
67,6,0.6,7.333333333333333,4,3,3,4
68,10,1.0,11.333333333333332,7,7,0,0
69,0,0.0,7.333333333333333,4,0,4,5
70,6,0.6,7.333333333333333,4,3,3,4
71,0,0.0,6.0,3,0,5,5
72,6,0.6,7.333333333333333,4,3,3,4
73,6,0.6,8.666666666666666,5,3,2,5
74,0,0.0,8.666666666666666,5,0,3,5
75,0,0.0,7.333333333333333,4,0,4,5
76,6,0.6,7.333333333333333,4,3,3,4
77,9,0.9,10.0,6,6,1,3
78,0,0.0,6.0,3,0,5,5
79,7,0.7,10.0,6,4,1,5
80,8,0.8,8.666666666666666,5,5,2,3
81,9,0.9,10.0,6,6,1,3
82,0,0.0,4.666666666666666,2,0,6,4
83,0,0.0,6.0,3,0,5,5
84,6,0.6,8.666666666666666,5,3,2,5
85,9,0.9,10.0,6,6,1,3
86,10,1.0,11.333333333333332,7,7,0,0
87,0,0.0,7.333333333333333,4,0,4,5
88,7,0.7,10.0,6,4,1,5
89,0,0.0,4.666666666666666,2,0,6,4
90,0,0.0,7.333333333333333,4,0,4,5
91,7,0.7,8.666666666666666,5,4,2,4
92,9,0.9,10.0,6,6,1,3
93,6,0.6,8.666666666666666,5,3,2,5
94,8,0.8,8.666666666666666,5,5,2,3
95,6,0.6,7.333333333333333,4,3,3,4
96,6,0.6,7.333333333333333,4,3,3,4
97,6,0.6,7.333333333333333,4,3,3,4
98,10,1.0,10.0,6,6,0,0
99,0,0.0,7.333333333333333,4,0,4,5
