,kernel_size,kernel_size_n,kernel_size_theoric,nc_diag_prekernel,nc_diag_postkernel,removed_instances,max_removed
0,342,0.684,463.3333333333333,346,305,117,5
1,320,0.64,458.0,342,283,121,5
2,331,0.662,464.66666666666663,347,294,116,5
3,331,0.662,455.3333333333333,340,297,126,5
4,309,0.618,438.0,327,270,134,5
5,343,0.686,466.0,348,301,110,5
6,317,0.634,444.66666666666663,332,282,133,5
7,296,0.592,432.66666666666663,323,260,141,5
8,348,0.696,463.3333333333333,346,307,113,5
9,324,0.648,435.3333333333333,325,273,124,5
10,297,0.594,426.0,318,263,148,5
11,320,0.64,463.3333333333333,346,285,119,5
12,326,0.652,452.66666666666663,338,286,122,5
13,306,0.612,442.0,330,268,132,5
14,335,0.67,455.3333333333333,340,293,118,5
15,367,0.734,476.66666666666663,356,323,100,5
16,330,0.66,443.3333333333333,331,282,121,5
17,326,0.652,447.3333333333333,334,289,129,5
18,304,0.608,424.66666666666663,317,266,145,5
19,323,0.646,434.0,324,281,134,5
20,335,0.67,468.66666666666663,350,291,106,5
21,338,0.676,463.3333333333333,346,302,118,5
22,341,0.682,479.3333333333333,358,310,111,5
23,321,0.642,443.3333333333333,331,281,129,5
24,332,0.664,451.3333333333333,337,287,118,5
25,327,0.654,443.3333333333333,331,288,130,5
26,322,0.644,440.66666666666663,329,283,132,5
27,328,0.656,447.3333333333333,334,288,126,5
28,358,0.716,484.66666666666663,362,320,100,5
29,319,0.638,438.0,327,280,134,5
30,321,0.642,455.3333333333333,340,284,123,5
31,331,0.662,452.66666666666663,338,290,121,5
32,330,0.66,464.66666666666663,347,293,116,5
33,319,0.638,448.66666666666663,335,278,124,5
34,352,0.704,492.66666666666663,368,321,101,5
35,300,0.6,426.0,318,260,142,5
36,327,0.654,435.3333333333333,325,282,130,5
37,304,0.608,427.3333333333333,319,271,148,5
38,364,0.728,478.0,357,318,97,5
39,342,0.684,458.0,342,301,117,5
40,326,0.652,452.66666666666663,338,290,126,5
41,361,0.722,471.3333333333333,352,318,105,5
42,301,0.602,448.66666666666663,335,268,132,5
43,345,0.69,467.3333333333333,349,303,109,5
44,290,0.58,428.66666666666663,320,256,146,5
45,321,0.642,444.66666666666663,332,277,124,5
46,296,0.592,410.0,306,252,150,5
47,326,0.652,451.3333333333333,337,289,126,5
48,328,0.656,468.66666666666663,350,294,116,5
49,303,0.606,440.66666666666663,329,268,136,5
50,309,0.618,440.66666666666663,329,272,134,5
51,348,0.696,474.0,354,308,106,5
52,330,0.66,440.66666666666663,329,291,132,5
53,328,0.656,454.0,339,293,126,5
54,285,0.57,431.3333333333333,322,248,141,5
55,341,0.682,455.3333333333333,340,304,123,5
56,313,0.626,440.66666666666663,329,280,138,5
57,370,0.74,486.0,363,329,96,5
58,354,0.708,460.66666666666663,344,311,113,5
59,327,0.654,454.0,339,291,125,5
60,318,0.636,442.0,330,274,126,5
61,332,0.664,448.66666666666663,335,291,124,5
62,330,0.66,466.0,348,296,118,5
63,323,0.646,450.0,336,287,128,5
64,331,0.662,452.66666666666663,338,291,122,5
65,310,0.62,435.3333333333333,325,274,139,5
66,344,0.688,467.3333333333333,349,312,119,5
67,311,0.622,434.0,324,271,136,5
68,344,0.688,468.66666666666663,350,306,112,5
69,311,0.622,431.3333333333333,322,270,137,5
70,299,0.598,438.0,327,261,135,5
71,332,0.664,444.66666666666663,332,290,126,5
72,324,0.648,448.66666666666663,335,289,130,5
73,315,0.63,443.3333333333333,331,278,132,5
74,352,0.704,458.0,342,306,112,5
75,298,0.596,420.66666666666663,314,264,152,5
76,328,0.656,454.0,339,293,126,5
77,310,0.62,412.66666666666663,308,261,143,5
78,359,0.718,467.3333333333333,349,318,110,5
79,331,0.662,450.0,336,288,121,5
80,331,0.662,443.3333333333333,331,289,127,5
81,308,0.616,450.0,336,271,127,5
82,311,0.622,428.66666666666663,320,270,139,5
83,348,0.696,478.0,357,315,110,5
84,322,0.644,450.0,336,279,121,5
85,353,0.706,468.66666666666663,350,309,106,5
86,321,0.642,444.66666666666663,332,279,126,5
87,310,0.62,442.0,330,273,133,5
88,349,0.698,466.0,348,309,112,5
89,306,0.612,438.0,327,261,128,5
90,320,0.64,458.0,342,285,123,5
91,308,0.616,440.66666666666663,329,271,134,5
92,302,0.604,438.0,327,266,137,5
93,338,0.676,472.66666666666663,353,304,113,5
94,334,0.668,450.0,336,292,122,5
95,311,0.622,439.3333333333333,328,276,137,5
96,362,0.724,479.3333333333333,358,322,102,5
97,380,0.76,496.66666666666663,371,333,82,5
98,347,0.694,466.0,348,308,113,5
99,342,0.684,467.3333333333333,349,304,113,5
