,kernel_size,kernel_size_n,kernel_size_theoric,nc_diag_prekernel,nc_diag_postkernel,removed_instances,max_removed
0,10,1.0,11.333333333333332,7,7,0,0
1,7,0.7,7.333333333333333,4,4,3,3
2,6,0.6,7.333333333333333,4,3,3,4
3,0,0.0,6.0,3,0,5,5
4,6,0.6,7.333333333333333,4,3,3,4
5,8,0.8,10.0,6,5,1,4
6,6,0.6,8.666666666666666,5,3,2,5
7,7,0.7,8.666666666666666,5,4,2,4
8,9,0.9,10.0,6,6,1,3
9,6,0.6,7.333333333333333,4,3,3,4
10,8,0.8,8.666666666666666,5,5,2,3
11,9,0.9,10.0,6,6,1,3
12,9,0.9,10.0,6,6,1,3
13,6,0.6,7.333333333333333,4,3,3,4
14,10,1.0,11.333333333333332,7,7,0,0
15,0,0.0,3.333333333333333,1,0,7,4
16,0,0.0,7.333333333333333,4,0,4,5
17,7,0.7,7.333333333333333,4,4,3,3
18,0,0.0,7.333333333333333,4,0,4,5
19,0,0.0,4.666666666666666,2,0,6,4
20,7,0.7,7.333333333333333,4,4,3,3
21,8,0.8,8.666666666666666,5,5,2,3
22,9,0.9,10.0,6,6,1,3
23,9,0.9,10.0,6,6,1,3
24,10,1.0,11.333333333333332,7,7,0,0
25,6,0.6,6.0,3,3,4,3
26,9,0.9,10.0,6,6,1,3
27,6,0.6,8.666666666666666,5,3,2,4
28,8,0.8,8.666666666666666,5,5,2,3
29,6,0.6,8.666666666666666,5,3,2,5
30,0,0.0,7.333333333333333,4,0,4,5
31,6,0.6,7.333333333333333,4,3,3,4
32,0,0.0,4.666666666666666,2,0,6,4
33,8,0.8,8.666666666666666,5,5,2,3
34,8,0.8,8.666666666666666,5,5,2,3
35,9,0.9,10.0,6,6,1,3
36,0,0.0,6.0,3,0,5,5
37,0,0.0,8.666666666666666,5,0,3,5
38,9,0.9,10.0,6,6,1,3
39,6,0.6,8.666666666666666,5,3,2,5
40,7,0.7,10.0,6,4,1,5
41,10,1.0,11.333333333333332,7,7,0,0
42,0,0.0,6.0,3,0,5,5
43,8,0.8,8.666666666666666,5,5,2,3
44,7,0.7,8.666666666666666,5,4,2,4
45,8,0.8,10.0,6,5,1,4
46,0,0.0,4.666666666666666,2,0,6,5
47,9,0.9,10.0,6,6,1,3
48,7,0.7,7.333333333333333,4,4,3,3
49,0,0.0,6.0,3,0,5,5
50,7,0.7,7.333333333333333,4,4,3,3
51,0,0.0,6.0,3,0,5,4
52,0,0.0,2.0,0,0,8,3
53,8,0.8,8.666666666666666,5,5,2,3
54,10,1.0,11.333333333333332,7,7,0,0
55,0,0.0,6.0,3,0,5,5
56,7,0.7,7.333333333333333,4,4,3,3
57,8,0.8,10.0,6,5,1,4
58,6,0.6,6.0,3,3,4,3
59,8,0.8,8.666666666666666,5,5,2,3
60,9,0.9,10.0,6,6,1,3
61,7,0.7,8.666666666666666,5,4,2,4
62,6,0.6,8.666666666666666,5,3,2,4
63,6,0.6,7.333333333333333,4,3,3,4
64,7,0.7,7.333333333333333,4,4,3,3
65,8,0.8,8.666666666666666,5,5,2,3
66,8,0.8,8.666666666666666,5,5,2,3
67,9,0.9,10.0,6,6,1,3
68,0,0.0,3.333333333333333,1,0,7,4
69,6,0.6,8.666666666666666,5,3,2,5
70,0,0.0,7.333333333333333,4,0,4,5
71,6,0.6,7.333333333333333,4,3,3,4
72,7,0.7,8.666666666666666,5,4,2,4
73,9,0.9,10.0,6,6,1,3
74,9,0.9,10.0,6,6,1,3
75,0,0.0,7.333333333333333,4,0,4,5
76,6,0.6,8.666666666666666,5,3,2,5
77,10,1.0,11.333333333333332,7,7,0,0
78,0,0.0,4.666666666666666,2,0,6,5
79,0,0.0,6.0,3,0,5,5
80,7,0.7,7.333333333333333,4,4,3,3
81,9,0.9,10.0,6,6,1,3
82,6,0.6,8.666666666666666,5,3,2,5
83,0,0.0,6.0,3,0,5,5
84,7,0.7,7.333333333333333,4,4,3,3
85,0,0.0,4.666666666666666,2,0,6,4
86,0,0.0,6.0,3,0,5,5
87,8,0.8,8.666666666666666,5,5,2,3
88,6,0.6,6.0,3,3,4,3
89,0,0.0,7.333333333333333,4,0,4,5
90,0,0.0,7.333333333333333,4,0,4,5
91,10,1.0,10.0,6,6,0,0
92,8,0.8,10.0,6,5,1,4
93,7,0.7,10.0,6,4,1,5
94,7,0.7,8.666666666666666,5,4,2,4
95,9,0.9,10.0,6,6,1,3
96,9,0.9,10.0,6,6,1,3
97,8,0.8,8.666666666666666,5,5,2,3
98,0,0.0,3.333333333333333,1,0,7,4
99,0,0.0,7.333333333333333,4,0,4,5
