,kernel_size,kernel_size_n,kernel_size_theoric,nc_diag_prekernel,nc_diag_postkernel,removed_instances,max_removed
0,0,0.0,12.666666666666666,8,0,90,4
1,0,0.0,15.333333333333332,10,0,88,5
2,0,0.0,12.666666666666666,8,0,90,5
3,0,0.0,12.666666666666666,8,0,90,5
4,0,0.0,15.333333333333332,10,0,88,5
5,0,0.0,15.333333333333332,10,0,88,5
6,0,0.0,10.0,6,0,92,4
7,0,0.0,15.333333333333332,10,0,88,5
8,0,0.0,10.0,6,0,92,4
9,0,0.0,15.333333333333332,10,0,88,5
10,0,0.0,15.333333333333332,10,0,88,5
11,0,0.0,15.333333333333332,10,0,88,5
12,0,0.0,15.333333333333332,10,0,88,5
13,0,0.0,15.333333333333332,10,0,88,5
14,0,0.0,15.333333333333332,10,0,88,5
15,0,0.0,12.666666666666666,8,0,90,5
16,0,0.0,15.333333333333332,10,0,88,4
17,0,0.0,11.333333333333332,7,0,91,5
18,0,0.0,15.333333333333332,10,0,88,5
19,0,0.0,12.666666666666666,8,0,90,4
20,0,0.0,15.333333333333332,10,0,88,4
21,0,0.0,15.333333333333332,10,0,88,5
22,0,0.0,12.666666666666666,8,0,90,5
23,0,0.0,12.666666666666666,8,0,90,5
24,0,0.0,15.333333333333332,10,0,88,5
25,0,0.0,15.333333333333332,10,0,88,5
26,0,0.0,14.0,9,0,89,5
27,0,0.0,15.333333333333332,10,0,88,4
28,0,0.0,15.333333333333332,10,0,88,4
29,0,0.0,12.666666666666666,8,0,90,5
30,0,0.0,12.666666666666666,8,0,90,4
31,0,0.0,12.666666666666666,8,0,90,4
32,0,0.0,12.666666666666666,8,0,90,5
33,0,0.0,14.0,9,0,89,5
34,0,0.0,14.0,9,0,89,5
35,0,0.0,12.666666666666666,8,0,90,5
36,0,0.0,12.666666666666666,8,0,90,5
37,0,0.0,15.333333333333332,10,0,88,5
38,0,0.0,12.666666666666666,8,0,90,4
39,0,0.0,15.333333333333332,10,0,88,5
40,0,0.0,14.0,9,0,89,5
41,0,0.0,12.666666666666666,8,0,90,4
42,0,0.0,10.0,6,0,92,4
43,0,0.0,15.333333333333332,10,0,88,5
44,0,0.0,15.333333333333332,10,0,88,5
45,0,0.0,15.333333333333332,10,0,88,4
46,0,0.0,12.666666666666666,8,0,90,5
47,0,0.0,15.333333333333332,10,0,88,4
48,0,0.0,12.666666666666666,8,0,90,5
49,0,0.0,10.0,6,0,92,4
50,0,0.0,15.333333333333332,10,0,88,5
51,0,0.0,15.333333333333332,10,0,88,5
52,0,0.0,12.666666666666666,8,0,90,5
53,0,0.0,15.333333333333332,10,0,88,5
54,0,0.0,7.333333333333333,4,0,94,4
55,0,0.0,12.666666666666666,8,0,90,5
56,0,0.0,12.666666666666666,8,0,90,5
57,0,0.0,12.666666666666666,8,0,90,5
58,0,0.0,15.333333333333332,10,0,88,5
59,0,0.0,15.333333333333332,10,0,88,5
60,0,0.0,15.333333333333332,10,0,88,5
61,0,0.0,12.666666666666666,8,0,90,4
62,0,0.0,12.666666666666666,8,0,90,4
63,0,0.0,10.0,6,0,92,4
64,0,0.0,15.333333333333332,10,0,88,5
65,0,0.0,15.333333333333332,10,0,88,5
66,0,0.0,15.333333333333332,10,0,88,5
67,0,0.0,15.333333333333332,10,0,88,5
68,0,0.0,15.333333333333332,10,0,88,5
69,0,0.0,15.333333333333332,10,0,88,5
70,0,0.0,15.333333333333332,10,0,88,5
71,0,0.0,15.333333333333332,10,0,88,4
72,0,0.0,15.333333333333332,10,0,88,5
73,0,0.0,12.666666666666666,8,0,90,5
74,0,0.0,15.333333333333332,10,0,88,5
75,6,0.06,14.0,9,3,88,5
76,0,0.0,12.666666666666666,8,0,90,4
77,0,0.0,10.0,6,0,92,4
78,6,0.06,15.333333333333332,10,3,87,5
79,0,0.0,12.666666666666666,8,0,90,5
80,0,0.0,15.333333333333332,10,0,88,4
81,0,0.0,15.333333333333332,10,0,88,4
82,10,0.1,15.333333333333332,10,6,86,5
83,0,0.0,12.666666666666666,8,0,90,5
84,0,0.0,15.333333333333332,10,0,88,5
85,0,0.0,12.666666666666666,8,0,90,4
86,0,0.0,12.666666666666666,8,0,90,4
87,0,0.0,12.666666666666666,8,0,90,5
88,0,0.0,12.666666666666666,8,0,90,5
89,0,0.0,15.333333333333332,10,0,88,5
90,0,0.0,15.333333333333332,10,0,88,5
91,0,0.0,12.666666666666666,8,0,90,5
92,0,0.0,10.0,6,0,92,4
93,0,0.0,15.333333333333332,10,0,88,5
94,0,0.0,15.333333333333332,10,0,88,5
95,0,0.0,12.666666666666666,8,0,90,5
96,0,0.0,12.666666666666666,8,0,90,4
97,0,0.0,12.666666666666666,8,0,90,4
98,0,0.0,15.333333333333332,10,0,88,5
99,0,0.0,15.333333333333332,10,0,88,5
