,kernel_size,kernel_size_n,kernel_size_theoric,nc_diag_prekernel,nc_diag_postkernel,removed_instances,max_removed
0,0,0.0,5.9,3,0,5,4
1,0,0.0,8.5,5,0,3,6
2,8,0.8,8.5,5,5,2,3
3,0,0.0,5.9,3,0,5,5
4,0,0.0,5.9,3,0,5,6
5,0,0.0,5.9,3,0,5,4
6,7,0.7,8.5,5,4,2,4
7,0,0.0,4.6,2,0,6,4
8,0,0.0,5.9,3,0,5,5
9,0,0.0,5.9,3,0,5,5
10,0,0.0,5.9,3,0,5,4
11,0,0.0,5.9,3,0,5,5
12,0,0.0,5.9,3,0,5,4
13,7,0.7,7.2,4,4,3,3
14,0,0.0,5.9,3,0,5,5
15,0,0.0,3.3,1,0,7,4
16,0,0.0,7.2,4,0,4,5
17,0,0.0,5.9,3,0,5,5
18,0,0.0,3.3,1,0,7,4
19,0,0.0,5.9,3,0,5,6
20,0,0.0,5.9,3,0,5,5
21,0,0.0,5.9,3,0,5,5
22,0,0.0,4.6,2,0,6,5
23,0,0.0,5.9,3,0,5,4
24,7,0.7,8.5,5,4,2,4
25,0,0.0,3.3,1,0,7,4
26,0,0.0,7.2,4,0,4,5
27,0,0.0,5.9,3,0,5,6
28,0,0.0,3.3,1,0,7,4
29,0,0.0,5.9,3,0,5,5
30,7,0.7,7.2,4,4,3,3
31,0,0.0,3.3,1,0,7,4
32,0,0.0,7.2,4,0,4,6
33,0,0.0,4.6,2,0,6,4
34,0,0.0,3.3,1,0,7,4
35,0,0.0,5.9,3,0,5,5
36,0,0.0,3.3,1,0,7,4
37,8,0.8,8.5,5,5,2,3
38,0,0.0,3.3,1,0,7,4
39,0,0.0,5.9,3,0,5,6
40,0,0.0,5.9,3,0,5,6
41,0,0.0,5.9,3,0,5,4
42,0,0.0,3.3,1,0,7,4
43,0,0.0,5.9,3,0,5,4
44,0,0.0,3.3,1,0,7,4
45,8,0.8,8.5,5,5,2,3
46,0,0.0,3.3,1,0,7,4
47,0,0.0,8.5,5,0,3,6
48,0,0.0,5.9,3,0,5,5
49,0,0.0,5.9,3,0,5,6
50,0,0.0,5.9,3,0,5,5
51,0,0.0,5.9,3,0,5,5
52,7,0.7,8.5,5,4,2,4
53,0,0.0,5.9,3,0,5,5
54,0,0.0,8.5,5,0,3,6
55,7,0.7,7.2,4,4,3,3
56,0,0.0,5.9,3,0,5,5
57,0,0.0,3.3,1,0,7,4
58,0,0.0,5.9,3,0,5,5
59,0,0.0,5.9,3,0,5,4
60,0,0.0,5.9,3,0,5,5
61,0,0.0,5.9,3,0,5,6
62,0,0.0,5.9,3,0,5,4
63,0,0.0,5.9,3,0,5,4
64,0,0.0,8.5,5,0,3,6
65,0,0.0,5.9,3,0,5,5
66,0,0.0,7.2,4,0,4,5
67,0,0.0,8.5,5,0,3,5
68,0,0.0,5.9,3,0,5,5
69,0,0.0,8.5,5,0,3,6
70,7,0.7,7.2,4,4,3,3
71,0,0.0,5.9,3,0,5,6
72,0,0.0,3.3,1,0,7,4
73,0,0.0,3.3,1,0,7,4
74,0,0.0,5.9,3,0,5,5
75,0,0.0,5.9,3,0,5,5
76,0,0.0,8.5,5,0,3,5
77,0,0.0,5.9,3,0,5,4
78,0,0.0,5.9,3,0,5,5
79,0,0.0,5.9,3,0,5,4
80,7,0.7,7.2,4,4,3,3
81,0,0.0,5.9,3,0,5,5
82,0,0.0,5.9,3,0,5,5
83,7,0.7,7.2,4,4,3,3
84,0,0.0,8.5,5,0,3,6
85,0,0.0,3.3,1,0,7,4
86,0,0.0,5.9,3,0,5,6
87,0,0.0,7.2,4,0,4,6
88,0,0.0,5.9,3,0,5,5
89,0,0.0,5.9,3,0,5,5
90,0,0.0,5.9,3,0,5,6
91,0,0.0,5.9,3,0,5,6
92,0,0.0,5.9,3,0,5,5
93,0,0.0,5.9,3,0,5,4
94,0,0.0,3.3,1,0,7,4
95,0,0.0,7.2,4,0,4,5
96,0,0.0,7.2,4,0,4,6
97,0,0.0,7.2,4,0,4,6
98,0,0.0,7.2,4,0,4,5
99,0,0.0,3.3,1,0,7,4
