,kernel_size,kernel_size_n,kernel_size_theoric,nc_diag_prekernel,nc_diag_postkernel,removed_instances,max_removed
0,0,0.0,8.166666666666668,5,0,3,7
1,0,0.0,5.7,3,0,5,4
2,8,0.8,8.166666666666668,5,5,2,3
3,0,0.0,5.7,3,0,5,5
4,0,0.0,5.7,3,0,5,6
5,8,0.8,8.166666666666668,5,5,2,3
6,0,0.0,6.933333333333334,4,0,4,5
7,0,0.0,5.7,3,0,5,6
8,0,0.0,8.166666666666668,5,0,3,7
9,0,0.0,6.933333333333334,4,0,4,6
10,0,0.0,8.166666666666668,5,0,3,6
11,0,0.0,4.466666666666667,2,0,6,4
12,0,0.0,6.933333333333334,4,0,4,6
13,0,0.0,8.166666666666668,5,0,3,6
14,0,0.0,6.933333333333334,4,0,4,6
15,0,0.0,8.166666666666668,5,0,3,7
16,0,0.0,6.933333333333334,4,0,4,5
17,9,0.9,9.4,6,6,1,3
18,0,0.0,4.466666666666667,2,0,6,4
19,0,0.0,9.4,6,0,2,7
20,0,0.0,8.166666666666668,5,0,3,7
21,0,0.0,6.933333333333334,4,0,4,7
22,9,0.9,9.4,6,6,1,3
23,0,0.0,4.466666666666667,2,0,6,4
24,0,0.0,5.7,3,0,5,6
25,0,0.0,5.7,3,0,5,6
26,9,0.9,9.4,6,6,1,3
27,0,0.0,6.933333333333334,4,0,4,5
28,9,0.9,9.4,6,6,1,3
29,0,0.0,6.933333333333334,4,0,4,6
30,0,0.0,6.933333333333334,4,0,4,5
31,0,0.0,4.466666666666667,2,0,6,4
32,0,0.0,6.933333333333334,4,0,4,5
33,0,0.0,6.933333333333334,4,0,4,6
34,8,0.8,9.4,6,5,1,4
35,0,0.0,5.7,3,0,5,5
36,0,0.0,5.7,3,0,5,6
37,9,0.9,9.4,6,6,1,3
38,0,0.0,5.7,3,0,5,6
39,0,0.0,8.166666666666668,5,0,3,6
40,0,0.0,8.166666666666668,5,0,3,6
41,9,0.9,9.4,6,6,1,3
42,9,0.9,9.4,6,6,1,3
43,0,0.0,8.166666666666668,5,0,3,7
44,0,0.0,6.933333333333334,4,0,4,6
45,0,0.0,4.466666666666667,2,0,6,4
46,0,0.0,4.466666666666667,2,0,6,4
47,0,0.0,4.466666666666667,2,0,6,5
48,0,0.0,6.933333333333334,4,0,4,5
49,0,0.0,8.166666666666668,5,0,3,7
50,0,0.0,6.933333333333334,4,0,4,7
51,0,0.0,8.166666666666668,5,0,3,6
52,0,0.0,3.2333333333333334,1,0,7,4
53,0,0.0,6.933333333333334,4,0,4,5
54,8,0.8,8.166666666666668,5,5,2,3
55,10,1.0,10.633333333333333,7,7,0,0
56,0,0.0,6.933333333333334,4,0,4,6
57,0,0.0,5.7,3,0,5,6
58,0,0.0,5.7,3,0,5,6
59,0,0.0,6.933333333333334,4,0,4,5
60,0,0.0,6.933333333333334,4,0,4,5
61,0,0.0,9.4,6,0,2,7
62,0,0.0,6.933333333333334,4,0,4,6
63,0,0.0,6.933333333333334,4,0,4,5
64,8,0.8,8.166666666666668,5,5,2,3
65,0,0.0,6.933333333333334,4,0,4,5
66,0,0.0,4.466666666666667,2,0,6,4
67,0,0.0,6.933333333333334,4,0,4,5
68,0,0.0,4.466666666666667,2,0,6,5
69,8,0.8,9.4,6,5,1,4
70,0,0.0,6.933333333333334,4,0,4,7
71,0,0.0,6.933333333333334,4,0,4,7
72,9,0.9,9.4,6,6,1,3
73,0,0.0,9.4,6,0,2,7
74,0,0.0,4.466666666666667,2,0,6,4
75,0,0.0,6.933333333333334,4,0,4,5
76,0,0.0,5.7,3,0,5,6
77,0,0.0,5.7,3,0,5,5
78,9,0.9,9.4,6,6,1,3
79,0,0.0,6.933333333333334,4,0,4,7
80,10,1.0,10.633333333333333,7,7,0,0
81,8,0.8,8.166666666666668,5,5,2,3
82,8,0.8,8.166666666666668,5,5,2,3
83,0,0.0,8.166666666666668,5,0,3,6
84,0,0.0,9.4,6,0,2,7
85,8,0.8,8.166666666666668,5,5,2,3
86,10,1.0,10.633333333333333,7,7,0,0
87,0,0.0,4.466666666666667,2,0,6,4
88,0,0.0,6.933333333333334,4,0,4,7
89,0,0.0,6.933333333333334,4,0,4,7
90,0,0.0,6.933333333333334,4,0,4,6
91,8,0.8,9.4,6,5,1,4
92,0,0.0,8.166666666666668,5,0,3,6
93,0,0.0,6.933333333333334,4,0,4,7
94,0,0.0,6.933333333333334,4,0,4,7
95,8,0.8,8.166666666666668,5,5,2,3
96,0,0.0,6.933333333333334,4,0,4,5
97,0,0.0,6.933333333333334,4,0,4,7
98,0,0.0,6.933333333333334,4,0,4,6
99,0,0.0,6.933333333333334,4,0,4,7
