,kernel_size,kernel_size_n,kernel_size_theoric,nc_diag_prekernel,nc_diag_postkernel,removed_instances,max_removed
0,49,0.098,217.33333333333331,170,39,320,6
1,29,0.058,213.53333333333333,167,22,326,6
2,69,0.138,237.6,186,56,301,6
3,57,0.114,221.13333333333333,173,46,316,6
4,54,0.108,221.13333333333333,173,43,316,6
5,43,0.086,223.66666666666666,175,35,317,6
6,61,0.122,214.79999999999998,168,49,320,6
7,52,0.104,212.26666666666665,166,41,323,6
8,41,0.082,209.73333333333332,164,32,327,6
9,31,0.062,219.86666666666665,172,24,321,6
10,28,0.056,209.73333333333332,164,21,329,6
11,48,0.096,209.73333333333332,164,38,326,6
12,38,0.076,200.86666666666665,157,30,335,6
13,55,0.11,221.13333333333333,173,44,316,6
14,56,0.112,208.46666666666667,163,45,326,6
15,62,0.124,224.93333333333334,176,49,311,6
16,65,0.13,211.0,165,53,323,6
17,35,0.07,205.93333333333334,161,27,331,6
18,45,0.09,213.53333333333333,167,36,324,6
19,70,0.14,211.0,165,56,321,6
20,30,0.06,214.79999999999998,168,23,325,6
21,43,0.086,233.79999999999998,183,34,308,6
22,69,0.138,213.53333333333333,167,56,320,6
23,38,0.076,222.39999999999998,174,30,318,6
24,42,0.084,224.93333333333334,176,32,314,6
25,39,0.078,194.53333333333333,152,30,339,6
26,44,0.088,232.53333333333333,182,35,309,6
27,28,0.056,192.0,150,22,344,6
28,72,0.144,222.39999999999998,174,58,312,6
29,52,0.104,232.53333333333333,182,41,307,6
30,36,0.072,222.39999999999998,174,28,318,6
31,31,0.062,202.13333333333333,158,24,335,6
32,51,0.102,208.46666666666667,163,40,326,6
33,54,0.108,204.66666666666666,160,43,329,6
34,30,0.06,212.26666666666665,166,23,327,6
35,49,0.098,217.33333333333331,170,40,321,6
36,57,0.114,224.93333333333334,176,46,313,6
37,53,0.106,236.33333333333331,185,42,304,6
38,46,0.092,209.73333333333332,164,36,326,6
39,36,0.072,208.46666666666667,163,28,329,6
40,48,0.096,216.06666666666666,169,38,321,6
41,29,0.058,205.93333333333334,161,22,332,6
42,57,0.114,208.46666666666667,163,45,325,6
43,55,0.11,218.6,171,45,319,6
44,52,0.104,224.93333333333334,176,42,314,6
45,52,0.104,212.26666666666665,166,42,324,6
46,54,0.108,216.06666666666666,169,44,321,6
47,44,0.088,219.86666666666665,172,35,319,6
48,68,0.136,226.2,177,55,310,6
49,50,0.1,214.79999999999998,168,40,322,6
50,54,0.108,214.79999999999998,168,42,320,6
51,50,0.1,216.06666666666666,169,40,321,6
52,37,0.074,219.86666666666665,172,29,320,6
53,24,0.048,211.0,165,18,329,6
54,51,0.102,209.73333333333332,164,41,326,6
55,53,0.106,216.06666666666666,169,43,321,6
56,42,0.084,216.06666666666666,169,33,322,6
57,49,0.098,216.06666666666666,169,40,322,6
58,66,0.132,232.53333333333333,182,53,305,6
59,18,0.036,192.0,150,13,345,6
60,70,0.14,233.79999999999998,183,56,303,6
61,29,0.058,211.0,165,23,329,6
62,70,0.14,219.86666666666665,172,57,315,6
63,25,0.05,205.93333333333334,161,19,333,6
64,36,0.072,183.13333333333333,143,28,349,6
65,50,0.1,226.2,177,40,313,6
66,41,0.082,208.46666666666667,163,32,328,6
67,57,0.114,211.0,165,46,324,6
68,48,0.096,214.79999999999998,168,38,322,6
69,39,0.078,222.39999999999998,174,30,317,6
70,47,0.094,218.6,171,37,319,6
71,63,0.126,219.86666666666665,172,50,315,6
72,24,0.048,217.33333333333331,170,18,324,6
73,52,0.104,221.13333333333333,173,42,317,6
74,49,0.098,226.2,177,40,314,6
75,22,0.044,193.26666666666665,151,16,343,6
76,30,0.06,203.39999999999998,159,23,334,6
77,46,0.092,217.33333333333331,170,37,321,6
78,47,0.094,217.33333333333331,170,37,320,6
79,43,0.086,211.0,165,35,327,6
80,32,0.064,222.39999999999998,174,25,319,6
81,55,0.11,198.33333333333331,155,44,334,6
82,60,0.12,223.66666666666666,175,48,313,6
83,55,0.11,222.39999999999998,174,45,316,6
84,34,0.068,214.79999999999998,168,26,324,6
85,52,0.104,219.86666666666665,172,43,319,6
86,46,0.092,204.66666666666666,160,36,330,6
87,61,0.122,218.6,171,50,318,6
88,48,0.096,223.66666666666666,175,38,315,6
89,46,0.092,218.6,171,36,319,6
90,58,0.116,232.53333333333333,182,47,307,6
91,58,0.116,205.93333333333334,161,48,329,6
92,68,0.136,227.46666666666667,178,55,309,6
93,57,0.114,217.33333333333331,170,46,319,6
94,47,0.094,209.73333333333332,164,38,327,6
95,42,0.084,213.53333333333333,167,33,324,6
96,53,0.106,198.33333333333331,155,42,334,6
97,55,0.11,222.39999999999998,174,45,316,6
98,35,0.07,216.06666666666666,169,27,323,6
99,18,0.036,202.13333333333333,158,13,337,6
