,kernel_size,kernel_size_n,kernel_size_theoric,nc_diag_prekernel,nc_diag_postkernel,removed_instances,max_removed
0,242,0.484,398.0,330,217,145,7
1,266,0.532,402.8,334,241,141,7
2,285,0.57,423.2,351,261,125,7
3,275,0.55,419.59999999999997,348,253,130,7
4,293,0.586,422.0,350,262,119,7
5,262,0.524,406.4,337,234,135,7
6,236,0.472,392.0,325,214,153,7
7,260,0.52,401.59999999999997,333,235,142,7
8,254,0.508,394.4,327,228,147,7
9,242,0.484,393.2,326,218,150,7
10,264,0.528,399.2,331,236,141,7
11,269,0.538,419.59999999999997,348,243,126,7
12,264,0.528,405.2,336,239,139,7
13,248,0.496,398.0,330,224,146,7
14,273,0.546,398.0,330,245,142,7
15,301,0.602,422.0,350,273,122,7
16,262,0.524,422.0,350,237,125,7
17,268,0.536,410.0,340,242,134,7
18,253,0.506,396.8,329,229,147,7
19,283,0.566,404.0,335,254,136,7
20,265,0.53,410.0,340,242,137,7
21,276,0.552,416.0,345,253,132,7
22,301,0.602,405.2,336,276,139,7
23,280,0.56,417.2,346,255,129,7
24,297,0.594,419.59999999999997,348,268,123,7
25,240,0.48,389.59999999999997,323,215,152,7
26,251,0.502,393.2,326,226,149,7
27,293,0.586,425.59999999999997,353,268,122,7
28,230,0.46,402.8,334,209,145,7
29,286,0.572,428.0,355,262,121,7
30,257,0.514,405.2,336,230,137,7
31,274,0.548,404.0,335,249,140,7
32,245,0.49,399.2,331,224,148,7
33,240,0.48,382.4,317,213,156,7
34,236,0.472,412.4,342,213,135,7
35,231,0.462,400.4,332,213,150,7
36,231,0.462,400.4,332,207,144,7
37,269,0.538,420.8,349,244,126,7
38,239,0.478,406.4,337,220,144,7
39,262,0.524,400.4,332,238,144,7
40,267,0.534,406.4,337,244,140,7
41,278,0.556,413.59999999999997,343,251,130,7
42,263,0.526,416.0,345,239,131,7
43,300,0.6,422.0,350,273,123,7
44,286,0.572,429.2,356,264,122,7
45,288,0.576,429.2,356,263,119,7
46,249,0.498,398.0,330,221,142,7
47,270,0.54,398.0,330,245,145,7
48,270,0.54,422.0,350,249,129,7
49,277,0.554,411.2,341,253,135,7
50,277,0.554,390.8,324,251,150,6
51,273,0.546,417.2,346,250,131,7
52,282,0.564,406.4,337,259,140,7
53,276,0.552,411.2,341,249,132,7
54,261,0.522,408.8,339,236,136,7
55,252,0.504,408.8,339,225,134,7
56,178,0.356,370.4,307,161,176,7
57,292,0.584,423.2,351,266,123,7
58,255,0.51,402.8,334,229,140,7
59,228,0.456,395.59999999999997,328,205,149,7
60,262,0.524,405.2,336,238,140,7
61,239,0.478,389.59999999999997,323,214,152,7
62,252,0.504,395.59999999999997,328,230,150,7
63,270,0.54,392.0,325,241,146,7
64,272,0.544,408.8,339,242,131,7
65,239,0.478,390.8,324,217,154,7
66,258,0.516,410.0,340,235,137,7
67,251,0.502,417.2,346,226,129,7
68,240,0.48,399.2,331,220,149,7
69,300,0.6,424.4,352,273,121,7
70,267,0.534,394.4,327,237,143,7
71,244,0.488,399.2,331,222,147,7
72,272,0.544,405.2,336,246,138,7
73,255,0.51,402.8,334,230,141,7
74,272,0.544,414.8,344,249,133,7
75,294,0.588,431.59999999999997,358,270,118,7
76,249,0.498,414.8,344,225,132,7
77,243,0.486,395.59999999999997,328,221,150,7
78,290,0.58,425.59999999999997,353,264,121,7
79,259,0.518,412.4,342,234,133,7
80,274,0.548,411.2,341,249,134,7
81,246,0.492,402.8,334,223,143,7
82,293,0.586,414.8,344,265,128,7
83,225,0.45,382.4,317,200,158,7
84,266,0.532,405.2,336,243,141,7
85,316,0.632,426.8,354,285,115,7
86,211,0.422,395.59999999999997,328,189,150,7
87,293,0.586,430.4,357,266,116,7
88,258,0.516,398.0,330,232,144,7
89,275,0.55,420.8,349,251,127,7
90,315,0.63,428.0,355,286,116,7
91,261,0.522,408.8,339,235,135,7
92,249,0.498,396.8,329,222,144,7
93,220,0.44,363.2,301,194,173,7
94,249,0.498,387.2,321,224,154,7
95,310,0.62,424.4,352,281,119,7
96,233,0.466,398.0,330,210,147,7
97,295,0.59,422.0,350,267,122,7
98,291,0.582,435.2,361,263,111,7
99,283,0.566,418.4,347,257,127,7
