,kernel_size,kernel_size_n,kernel_size_theoric,nc_diag_prekernel,nc_diag_postkernel,removed_instances,max_removed
0,393,0.786,600,299,299,107,3
1,390,0.78,606,302,302,110,3
2,397,0.794,630,314,314,103,3
3,382,0.764,604,301,301,118,3
4,393,0.786,610,304,304,107,3
5,402,0.804,644,321,321,98,3
6,401,0.802,620,309,309,99,3
7,397,0.794,626,312,312,103,3
8,391,0.782,614,306,306,109,3
9,390,0.78,604,301,301,110,3
10,372,0.744,566,282,282,128,3
11,395,0.79,632,315,315,105,3
12,391,0.782,616,307,307,109,3
13,407,0.814,648,323,323,93,3
14,390,0.78,614,306,306,110,3
15,412,0.824,642,320,320,88,3
16,399,0.798,622,310,310,101,3
17,386,0.772,610,304,304,114,3
18,404,0.808,616,307,307,96,3
19,384,0.768,586,292,292,116,3
20,384,0.768,600,299,299,116,3
21,409,0.818,626,312,312,91,3
22,393,0.786,590,294,294,107,3
23,395,0.79,614,306,306,105,3
24,395,0.79,628,313,313,105,3
25,383,0.766,596,297,297,117,3
26,399,0.798,620,309,309,101,3
27,415,0.83,652,325,325,85,3
28,390,0.78,612,305,305,110,3
29,389,0.778,610,304,304,111,3
30,387,0.774,582,290,290,113,3
31,398,0.796,606,302,302,102,3
32,383,0.766,590,294,294,117,3
33,388,0.776,624,311,311,112,3
34,390,0.78,598,298,298,110,3
35,398,0.796,622,310,310,102,3
36,417,0.834,642,320,320,83,3
37,384,0.768,596,297,297,116,3
38,390,0.78,610,304,304,110,3
39,391,0.782,622,310,310,109,3
40,390,0.78,604,301,301,110,3
41,396,0.792,622,310,310,104,3
42,369,0.738,572,285,285,131,3
43,408,0.816,632,315,315,92,3
44,368,0.736,572,285,285,132,3
45,384,0.768,588,293,293,116,3
46,398,0.796,646,322,322,102,3
47,376,0.752,580,289,289,124,3
48,393,0.786,600,299,299,107,3
49,389,0.778,608,303,303,111,3
50,381,0.762,600,299,299,119,3
51,387,0.774,606,302,302,113,3
52,378,0.756,576,287,287,122,3
53,389,0.778,618,308,308,111,3
54,379,0.758,576,287,287,121,3
55,394,0.788,610,304,304,106,3
56,385,0.77,614,306,306,115,3
57,387,0.774,606,302,302,113,3
58,387,0.774,594,296,296,113,3
59,387,0.774,592,295,295,113,3
60,418,0.836,666,332,332,82,3
61,392,0.784,618,308,308,108,3
62,389,0.778,574,286,286,111,3
63,395,0.79,610,304,304,105,3
64,394,0.788,640,319,319,106,3
65,411,0.822,652,325,325,89,3
66,373,0.746,564,281,281,127,3
67,380,0.76,592,295,295,120,3
68,380,0.76,582,290,290,120,3
69,407,0.814,648,323,323,93,3
70,384,0.768,600,299,299,116,3
71,395,0.79,604,301,301,105,3
72,389,0.778,612,305,305,111,3
73,378,0.756,598,298,298,122,3
74,397,0.794,608,303,303,103,3
75,396,0.792,602,300,300,104,3
76,406,0.812,642,320,320,94,3
77,405,0.81,630,314,314,95,3
78,398,0.796,636,317,317,102,3
79,384,0.768,600,299,299,116,3
80,396,0.792,624,311,311,104,3
81,394,0.788,618,308,308,106,3
82,408,0.816,642,320,320,92,3
83,395,0.79,594,296,296,105,3
84,407,0.814,648,323,323,93,3
85,403,0.806,618,308,308,97,3
86,385,0.77,596,297,297,115,3
87,401,0.802,630,314,314,99,3
88,372,0.744,580,289,289,128,3
89,378,0.756,584,291,291,122,3
90,392,0.784,608,303,303,108,3
91,390,0.78,586,292,292,110,3
92,387,0.774,594,296,296,113,3
93,398,0.796,624,311,311,102,3
94,399,0.798,636,317,317,101,3
95,388,0.776,612,305,305,112,3
96,387,0.774,622,310,310,113,3
97,395,0.79,598,298,298,105,3
98,393,0.786,624,311,311,107,3
99,384,0.768,608,303,303,116,3
