,kernel_size,kernel_size_n,kernel_size_theoric,nc_diag_prekernel,nc_diag_postkernel,removed_instances,max_removed
0,17,0.17,41.66666666666667,34,13,62,5
1,0,0.0,40.5,33,0,65,6
2,0,0.0,39.333333333333336,32,0,66,7
3,9,0.09,41.66666666666667,34,6,63,8
4,0,0.0,39.333333333333336,32,0,66,8
5,0,0.0,40.5,33,0,65,6
6,0,0.0,49.833333333333336,41,0,57,8
7,0,0.0,39.333333333333336,32,0,66,6
8,0,0.0,39.333333333333336,32,0,66,7
9,0,0.0,41.66666666666667,34,0,64,7
10,0,0.0,45.16666666666667,37,0,61,8
11,0,0.0,44.0,36,0,62,8
12,0,0.0,42.833333333333336,35,0,63,8
13,10,0.1,41.66666666666667,34,7,63,7
14,0,0.0,44.0,36,0,62,7
15,0,0.0,45.16666666666667,37,0,61,8
16,0,0.0,37.0,30,0,68,7
17,18,0.18,46.333333333333336,38,14,58,8
18,0,0.0,42.833333333333336,35,0,63,8
19,0,0.0,47.5,39,0,59,7
20,0,0.0,35.833333333333336,29,0,69,6
21,0,0.0,44.0,36,0,62,7
22,0,0.0,39.333333333333336,32,0,66,7
23,0,0.0,45.16666666666667,37,0,61,8
24,10,0.1,44.0,36,7,61,8
25,0,0.0,46.333333333333336,38,0,60,8
26,10,0.1,38.16666666666667,31,7,66,6
27,0,0.0,37.0,30,0,68,6
28,9,0.09,42.833333333333336,35,6,62,7
29,10,0.1,41.66666666666667,34,7,63,7
30,0,0.0,38.16666666666667,31,0,67,7
31,0,0.0,39.333333333333336,32,0,66,8
32,9,0.09,41.66666666666667,34,6,63,7
33,13,0.13,44.0,36,10,61,7
34,9,0.09,46.333333333333336,38,6,59,6
35,0,0.0,39.333333333333336,32,0,66,6
36,9,0.09,40.5,33,6,64,7
37,9,0.09,35.833333333333336,29,6,68,5
38,0,0.0,46.333333333333336,38,0,60,8
39,0,0.0,40.5,33,0,65,7
40,0,0.0,46.333333333333336,38,0,60,7
41,0,0.0,47.5,39,0,59,8
42,9,0.09,45.16666666666667,37,6,60,7
43,10,0.1,51.0,42,7,55,7
44,10,0.1,44.0,36,7,61,7
45,10,0.1,45.16666666666667,37,7,60,7
46,0,0.0,37.0,30,0,68,7
47,9,0.09,42.833333333333336,35,6,62,8
48,0,0.0,44.0,36,0,62,7
49,9,0.09,37.0,30,6,67,5
50,0,0.0,38.16666666666667,31,0,67,6
51,11,0.11,48.66666666666667,40,8,57,7
52,0,0.0,42.833333333333336,35,0,63,6
53,0,0.0,44.0,36,0,62,7
54,0,0.0,41.66666666666667,34,0,64,7
55,10,0.1,46.333333333333336,38,7,59,8
56,0,0.0,38.16666666666667,31,0,67,7
57,0,0.0,39.333333333333336,32,0,66,7
58,10,0.1,41.66666666666667,34,7,63,6
59,0,0.0,41.66666666666667,34,0,64,7
60,0,0.0,38.16666666666667,31,0,67,7
61,0,0.0,44.0,36,0,62,6
62,0,0.0,37.0,30,0,68,8
63,0,0.0,41.66666666666667,34,0,64,8
64,0,0.0,49.833333333333336,41,0,57,8
65,0,0.0,40.5,33,0,65,6
66,0,0.0,42.833333333333336,35,0,63,8
67,0,0.0,30.0,24,0,74,6
68,10,0.1,44.0,36,7,61,6
69,0,0.0,42.833333333333336,35,0,63,8
70,0,0.0,42.833333333333336,35,0,63,7
71,9,0.09,35.833333333333336,29,6,68,7
72,0,0.0,44.0,36,0,62,8
73,0,0.0,44.0,36,0,62,7
74,0,0.0,39.333333333333336,32,0,66,8
75,10,0.1,40.5,33,7,64,7
76,10,0.1,44.0,36,7,61,8
77,9,0.09,42.833333333333336,35,6,62,8
78,0,0.0,47.5,39,0,59,6
79,0,0.0,49.833333333333336,41,0,57,8
80,0,0.0,51.0,42,0,56,8
81,0,0.0,38.16666666666667,31,0,67,7
82,0,0.0,42.833333333333336,35,0,63,7
83,0,0.0,38.16666666666667,31,0,67,6
84,0,0.0,33.5,27,0,71,6
85,17,0.17,49.833333333333336,41,13,55,8
86,0,0.0,44.0,36,0,62,7
87,0,0.0,31.166666666666668,25,0,73,6
88,0,0.0,37.0,30,0,68,7
89,16,0.16,46.333333333333336,38,12,58,6
90,0,0.0,40.5,33,0,65,7
91,0,0.0,41.66666666666667,34,0,64,7
92,0,0.0,37.0,30,0,68,6
93,10,0.1,41.66666666666667,34,7,63,6
94,0,0.0,51.0,42,0,56,8
95,0,0.0,35.833333333333336,29,0,69,6
96,10,0.1,40.5,33,7,64,6
97,9,0.09,39.333333333333336,32,6,65,7
98,0,0.0,41.66666666666667,34,0,64,7
99,14,0.14,47.5,39,11,58,7
