,kernel_size,kernel_size_n,kernel_size_theoric,nc_diag_prekernel,nc_diag_postkernel,removed_instances,max_removed
0,0,0.0,118.39999999999999,97,0,901,5
1,0,0.0,110.0,90,0,908,6
2,0,0.0,113.6,93,0,905,6
3,0,0.0,118.39999999999999,97,0,901,6
4,0,0.0,112.39999999999999,92,0,906,6
5,0,0.0,105.2,86,0,912,6
6,0,0.0,107.6,88,0,910,6
7,0,0.0,113.6,93,0,905,6
8,0,0.0,111.2,91,0,907,6
9,0,0.0,106.39999999999999,87,0,911,6
10,0,0.0,112.39999999999999,92,0,906,6
11,0,0.0,107.6,88,0,910,6
12,0,0.0,113.6,93,0,905,6
13,0,0.0,113.6,93,0,905,5
14,0,0.0,112.39999999999999,92,0,906,7
15,0,0.0,114.8,94,0,904,6
16,0,0.0,114.8,94,0,904,6
17,0,0.0,114.8,94,0,904,6
18,0,0.0,107.6,88,0,910,5
19,0,0.0,105.2,86,0,912,5
20,0,0.0,119.6,98,0,900,6
21,0,0.0,107.6,88,0,910,7
22,0,0.0,114.8,94,0,904,6
23,0,0.0,112.39999999999999,92,0,906,6
24,0,0.0,117.19999999999999,96,0,902,6
25,0,0.0,108.8,89,0,909,7
26,0,0.0,105.2,86,0,912,5
27,0,0.0,108.8,89,0,909,5
28,0,0.0,114.8,94,0,904,6
29,0,0.0,111.2,91,0,907,5
30,0,0.0,112.39999999999999,92,0,906,5
31,0,0.0,110.0,90,0,908,6
32,0,0.0,116.0,95,0,903,6
33,0,0.0,112.39999999999999,92,0,906,6
34,8,0.008,111.2,91,5,906,5
35,0,0.0,112.39999999999999,92,0,906,6
36,0,0.0,107.6,88,0,910,5
37,0,0.0,112.39999999999999,92,0,906,6
38,0,0.0,117.19999999999999,96,0,902,6
39,0,0.0,110.0,90,0,908,6
40,0,0.0,104.0,85,0,913,6
41,0,0.0,112.39999999999999,92,0,906,5
42,0,0.0,117.19999999999999,96,0,902,6
43,0,0.0,114.8,94,0,904,5
44,0,0.0,112.39999999999999,92,0,906,5
45,0,0.0,107.6,88,0,910,6
46,0,0.0,106.39999999999999,87,0,911,6
47,0,0.0,110.0,90,0,908,6
48,0,0.0,107.6,88,0,910,5
49,0,0.0,116.0,95,0,903,7
50,0,0.0,111.2,91,0,907,7
51,0,0.0,102.8,84,0,914,5
52,0,0.0,117.19999999999999,96,0,902,6
53,0,0.0,112.39999999999999,92,0,906,6
54,0,0.0,106.39999999999999,87,0,911,5
55,0,0.0,112.39999999999999,92,0,906,6
56,0,0.0,102.8,84,0,914,6
57,0,0.0,107.6,88,0,910,6
58,0,0.0,107.6,88,0,910,6
59,0,0.0,113.6,93,0,905,5
60,0,0.0,107.6,88,0,910,5
61,0,0.0,107.6,88,0,910,5
62,0,0.0,117.19999999999999,96,0,902,5
63,0,0.0,105.2,86,0,912,7
64,0,0.0,110.0,90,0,908,6
65,0,0.0,110.0,90,0,908,6
66,0,0.0,110.0,90,0,908,5
67,0,0.0,110.0,90,0,908,6
68,0,0.0,112.39999999999999,92,0,906,5
69,0,0.0,110.0,90,0,908,7
70,0,0.0,114.8,94,0,904,5
71,0,0.0,111.2,91,0,907,5
72,0,0.0,105.2,86,0,912,6
73,0,0.0,111.2,91,0,907,6
74,0,0.0,119.6,98,0,900,6
75,0,0.0,111.2,91,0,907,5
76,0,0.0,117.19999999999999,96,0,902,6
77,0,0.0,108.8,89,0,909,6
78,0,0.0,107.6,88,0,910,6
79,0,0.0,112.39999999999999,92,0,906,5
80,0,0.0,116.0,95,0,903,6
81,0,0.0,114.8,94,0,904,5
82,0,0.0,110.0,90,0,908,6
83,0,0.0,119.6,98,0,900,6
84,0,0.0,110.0,90,0,908,6
85,0,0.0,114.8,94,0,904,7
86,0,0.0,117.19999999999999,96,0,902,7
87,0,0.0,112.39999999999999,92,0,906,7
88,0,0.0,114.8,94,0,904,5
89,0,0.0,106.39999999999999,87,0,911,6
90,0,0.0,108.8,89,0,909,6
91,0,0.0,107.6,88,0,910,6
92,0,0.0,107.6,88,0,910,5
93,0,0.0,105.2,86,0,912,5
94,0,0.0,114.8,94,0,904,5
95,0,0.0,112.39999999999999,92,0,906,6
96,0,0.0,110.0,90,0,908,5
97,0,0.0,112.39999999999999,92,0,906,5
98,0,0.0,110.0,90,0,908,5
99,0,0.0,111.2,91,0,907,6
