,kernel_size,kernel_size_n,kernel_size_theoric,nc_diag_prekernel,nc_diag_postkernel,removed_instances,max_removed
0,0,0.0,282.5333333333333,263,0,235,16
1,0,0.0,276.1333333333333,257,0,241,16
2,26,0.052,287.8666666666667,268,23,229,17
3,20,0.04,266.5333333333333,248,17,249,12
4,0,0.0,280.4,261,0,237,16
5,0,0.0,271.8666666666667,253,0,245,17
6,0,0.0,272.93333333333334,254,0,244,17
7,21,0.042,290.0,270,18,227,14
8,0,0.0,261.2,243,0,255,15
9,57,0.114,272.93333333333334,254,52,241,14
10,0,0.0,270.8,252,0,246,15
11,0,0.0,251.6,234,0,264,13
12,0,0.0,238.79999999999998,222,0,276,12
13,0,0.0,258.0,240,0,258,14
14,19,0.038,275.06666666666666,256,16,241,14
15,20,0.04,272.93333333333334,254,17,243,12
16,56,0.112,291.06666666666666,271,51,224,14
17,0,0.0,265.46666666666664,247,0,251,12
18,0,0.0,266.5333333333333,248,0,250,16
19,19,0.038,295.3333333333333,275,16,222,14
20,0,0.0,260.1333333333333,242,0,256,15
21,0,0.0,270.8,252,0,246,13
22,41,0.082,307.06666666666666,286,37,210,17
23,0,0.0,282.5333333333333,263,0,235,15
24,20,0.04,283.6,264,17,233,17
25,18,0.036,295.3333333333333,275,15,222,11
26,0,0.0,274.0,255,0,243,12
27,0,0.0,275.06666666666666,256,0,242,15
28,18,0.036,285.73333333333335,266,15,231,15
29,0,0.0,255.86666666666667,238,0,260,17
30,18,0.036,269.73333333333335,251,15,246,13
31,0,0.0,256.93333333333334,239,0,259,15
32,21,0.042,276.1333333333333,257,18,240,14
33,39,0.078,278.26666666666665,259,35,237,16
34,0,0.0,264.4,246,0,252,15
35,22,0.044,278.26666666666665,259,19,238,11
36,0,0.0,284.6666666666667,265,0,233,15
37,24,0.048,299.6,279,21,218,12
38,0,0.0,278.26666666666665,259,0,239,16
39,22,0.044,269.73333333333335,251,19,246,16
40,26,0.052,265.46666666666664,247,23,250,11
41,0,0.0,260.1333333333333,242,0,256,13
42,21,0.042,279.3333333333333,260,18,237,15
43,0,0.0,240.93333333333334,224,0,274,14
44,0,0.0,269.73333333333335,251,0,247,14
45,23,0.046,275.06666666666666,256,20,241,15
46,0,0.0,274.0,255,0,243,17
47,18,0.036,284.6666666666667,265,15,232,13
48,0,0.0,275.06666666666666,256,0,242,16
49,0,0.0,281.46666666666664,262,0,236,17
50,0,0.0,274.0,255,0,243,14
51,19,0.038,244.13333333333333,227,16,270,13
52,0,0.0,284.6666666666667,265,0,233,16
53,0,0.0,278.26666666666665,259,0,239,16
54,20,0.04,269.73333333333335,251,17,246,13
55,20,0.04,256.93333333333334,239,17,258,14
56,0,0.0,263.3333333333333,245,0,253,15
57,0,0.0,266.5333333333333,248,0,250,15
58,0,0.0,272.93333333333334,254,0,244,14
59,0,0.0,277.2,258,0,240,14
60,18,0.036,292.1333333333333,272,15,225,17
61,0,0.0,256.93333333333334,239,0,259,15
62,0,0.0,282.5333333333333,263,0,235,14
63,21,0.042,270.8,252,18,245,13
64,0,0.0,261.2,243,0,255,14
65,0,0.0,266.5333333333333,248,0,250,13
66,0,0.0,267.6,249,0,249,16
67,0,0.0,271.8666666666667,253,0,245,16
68,19,0.038,268.6666666666667,250,16,247,12
69,0,0.0,259.06666666666666,241,0,257,17
70,36,0.072,285.73333333333335,266,32,230,12
71,0,0.0,286.8,267,0,231,14
72,28,0.056,283.6,264,25,233,14
73,0,0.0,262.26666666666665,244,0,254,12
74,0,0.0,251.6,234,0,264,14
75,0,0.0,282.5333333333333,263,0,235,13
76,26,0.052,285.73333333333335,266,23,231,14
77,20,0.04,292.1333333333333,272,17,225,13
78,0,0.0,252.66666666666666,235,0,263,12
79,0,0.0,262.26666666666665,244,0,254,12
80,0,0.0,250.53333333333333,233,0,265,13
81,0,0.0,259.06666666666666,241,0,257,13
82,20,0.04,264.4,246,17,251,15
83,0,0.0,271.8666666666667,253,0,245,15
84,0,0.0,295.3333333333333,275,0,223,17
85,0,0.0,280.4,261,0,237,17
86,18,0.036,279.3333333333333,260,15,237,15
87,0,0.0,259.06666666666666,241,0,257,16
88,41,0.082,274.0,255,37,241,16
89,0,0.0,271.8666666666667,253,0,245,17
90,38,0.076,272.93333333333334,254,34,242,13
91,19,0.038,278.26666666666665,259,16,238,11
92,0,0.0,245.2,228,0,270,13
93,47,0.094,278.26666666666665,259,43,237,12
94,26,0.052,268.6666666666667,250,23,247,14
95,0,0.0,258.0,240,0,258,17
96,0,0.0,276.1333333333333,257,0,241,14
97,0,0.0,277.2,258,0,240,13
98,0,0.0,271.8666666666667,253,0,245,13
99,0,0.0,256.93333333333334,239,0,259,17
