,kernel_size,kernel_size_n,kernel_size_theoric,nc_diag_prekernel,nc_diag_postkernel,removed_instances,max_removed
0,0,0.0,14.0,10,0,88,4
1,0,0.0,14.0,10,0,88,4
2,0,0.0,14.0,10,0,88,5
3,0,0.0,14.0,10,0,88,5
4,0,0.0,14.0,10,0,88,5
5,0,0.0,11.6,8,0,90,4
6,0,0.0,11.6,8,0,90,5
7,0,0.0,11.6,8,0,90,5
8,0,0.0,14.0,10,0,88,5
9,0,0.0,14.0,10,0,88,5
10,0,0.0,9.2,6,0,92,4
11,0,0.0,11.6,8,0,90,5
12,0,0.0,14.0,10,0,88,5
13,0,0.0,14.0,10,0,88,4
14,0,0.0,14.0,10,0,88,5
15,0,0.0,14.0,10,0,88,5
16,0,0.0,14.0,10,0,88,4
17,0,0.0,11.6,8,0,90,5
18,0,0.0,11.6,8,0,90,5
19,0,0.0,14.0,10,0,88,4
20,0,0.0,11.6,8,0,90,5
21,0,0.0,11.6,8,0,90,5
22,0,0.0,14.0,10,0,88,5
23,0,0.0,14.0,10,0,88,5
24,0,0.0,14.0,10,0,88,5
25,0,0.0,14.0,10,0,88,5
26,0,0.0,14.0,10,0,88,4
27,0,0.0,14.0,10,0,88,4
28,0,0.0,14.0,10,0,88,4
29,0,0.0,11.6,8,0,90,4
30,0,0.0,14.0,10,0,88,5
31,0,0.0,14.0,10,0,88,5
32,0,0.0,11.6,8,0,90,4
33,0,0.0,11.6,8,0,90,5
34,0,0.0,9.2,6,0,92,4
35,0,0.0,14.0,10,0,88,5
36,0,0.0,11.6,8,0,90,4
37,0,0.0,11.6,8,0,90,5
38,0,0.0,11.6,8,0,90,5
39,0,0.0,14.0,10,0,88,5
40,0,0.0,14.0,10,0,88,5
41,0,0.0,14.0,10,0,88,5
42,0,0.0,14.0,10,0,88,5
43,0,0.0,14.0,10,0,88,4
44,0,0.0,11.6,8,0,90,4
45,0,0.0,14.0,10,0,88,5
46,0,0.0,14.0,10,0,88,5
47,0,0.0,14.0,10,0,88,4
48,0,0.0,14.0,10,0,88,4
49,0,0.0,11.6,8,0,90,5
50,0,0.0,11.6,8,0,90,5
51,0,0.0,11.6,8,0,90,4
52,0,0.0,12.799999999999999,9,0,89,5
53,0,0.0,11.6,8,0,90,5
54,0,0.0,10.4,7,0,91,5
55,0,0.0,9.2,6,0,92,4
56,0,0.0,14.0,10,0,88,5
57,0,0.0,14.0,10,0,88,4
58,0,0.0,14.0,10,0,88,7
59,0,0.0,11.6,8,0,90,5
60,0,0.0,14.0,10,0,88,5
61,0,0.0,14.0,10,0,88,5
62,0,0.0,11.6,8,0,90,4
63,0,0.0,14.0,10,0,88,5
64,0,0.0,14.0,10,0,88,4
65,0,0.0,14.0,10,0,88,5
66,0,0.0,14.0,10,0,88,4
67,0,0.0,14.0,10,0,88,5
68,0,0.0,11.6,8,0,90,5
69,0,0.0,11.6,8,0,90,4
70,0,0.0,14.0,10,0,88,5
71,0,0.0,14.0,10,0,88,5
72,0,0.0,11.6,8,0,90,4
73,0,0.0,14.0,10,0,88,5
74,0,0.0,14.0,10,0,88,5
75,0,0.0,14.0,10,0,88,4
76,0,0.0,14.0,10,0,88,4
77,0,0.0,14.0,10,0,88,4
78,0,0.0,14.0,10,0,88,5
79,0,0.0,14.0,10,0,88,5
80,0,0.0,14.0,10,0,88,4
81,0,0.0,11.6,8,0,90,4
82,0,0.0,14.0,10,0,88,5
83,0,0.0,14.0,10,0,88,7
84,0,0.0,14.0,10,0,88,4
85,0,0.0,14.0,10,0,88,4
86,0,0.0,11.6,8,0,90,5
87,0,0.0,14.0,10,0,88,5
88,0,0.0,11.6,8,0,90,6
89,0,0.0,11.6,8,0,90,4
90,0,0.0,11.6,8,0,90,4
91,0,0.0,11.6,8,0,90,5
92,0,0.0,9.2,6,0,92,4
93,0,0.0,14.0,10,0,88,4
94,0,0.0,14.0,10,0,88,5
95,0,0.0,14.0,10,0,88,5
96,0,0.0,11.6,8,0,90,4
97,0,0.0,14.0,10,0,88,5
98,0,0.0,14.0,10,0,88,5
99,0,0.0,11.6,8,0,90,5
