,kernel_size,kernel_size_n,kernel_size_theoric,nc_diag_prekernel,nc_diag_postkernel,removed_instances,max_removed
0,21,0.42,37.2,33,18,14,8
1,0,0.0,36.13333333333333,32,0,16,13
2,0,0.0,32.93333333333334,29,0,19,12
3,0,0.0,32.93333333333334,29,0,19,14
4,0,0.0,39.333333333333336,35,0,13,13
5,0,0.0,36.13333333333333,32,0,16,15
6,0,0.0,42.53333333333333,38,0,10,15
7,0,0.0,31.866666666666667,28,0,20,12
8,0,0.0,39.333333333333336,35,0,13,13
9,18,0.36,34.0,30,15,17,8
10,0,0.0,32.93333333333334,29,0,19,11
11,20,0.4,42.53333333333333,38,17,9,12
12,0,0.0,39.333333333333336,35,0,13,15
13,0,0.0,42.53333333333333,38,0,10,15
14,0,0.0,35.06666666666666,31,0,17,11
15,0,0.0,34.0,30,0,18,10
16,24,0.48,40.4,36,21,11,11
17,21,0.42,35.06666666666666,31,18,16,7
18,0,0.0,35.06666666666666,31,0,17,11
19,0,0.0,38.266666666666666,34,0,14,17
20,0,0.0,38.266666666666666,34,0,14,11
21,0,0.0,30.8,27,0,21,16
22,0,0.0,35.06666666666666,31,0,17,14
23,19,0.38,36.13333333333333,32,16,15,8
24,24,0.48,37.2,33,21,14,7
25,19,0.38,39.333333333333336,35,16,12,14
26,0,0.0,31.866666666666667,28,0,20,9
27,0,0.0,37.2,33,0,15,17
28,0,0.0,38.266666666666666,34,0,14,17
29,22,0.44,37.2,33,19,14,13
30,0,0.0,32.93333333333334,29,0,19,11
31,0,0.0,37.2,33,0,15,12
32,0,0.0,35.06666666666666,31,0,17,15
33,0,0.0,37.2,33,0,15,12
34,0,0.0,40.4,36,0,12,16
35,0,0.0,40.4,36,0,12,13
36,20,0.4,38.266666666666666,34,17,13,10
37,0,0.0,40.4,36,0,12,16
38,0,0.0,32.93333333333334,29,0,19,15
39,0,0.0,36.13333333333333,32,0,16,15
40,0,0.0,28.666666666666668,25,0,23,11
41,0,0.0,32.93333333333334,29,0,19,10
42,0,0.0,27.6,24,0,24,11
43,24,0.48,42.53333333333333,38,21,9,10
44,22,0.44,36.13333333333333,32,19,15,8
45,0,0.0,34.0,30,0,18,10
46,0,0.0,32.93333333333334,29,0,19,9
47,0,0.0,29.733333333333334,26,0,22,9
48,0,0.0,29.733333333333334,26,0,22,10
49,0,0.0,37.2,33,0,15,14
50,0,0.0,30.8,27,0,21,11
51,0,0.0,31.866666666666667,28,0,20,12
52,0,0.0,32.93333333333334,29,0,19,13
53,21,0.42,38.266666666666666,34,18,13,12
54,0,0.0,32.93333333333334,29,0,19,13
55,0,0.0,37.2,33,0,15,15
56,0,0.0,26.53333333333333,23,0,25,9
57,46,0.92,46.8,42,42,4,3
58,0,0.0,31.866666666666667,28,0,20,9
59,0,0.0,38.266666666666666,34,0,14,16
60,0,0.0,41.46666666666667,37,0,11,16
61,0,0.0,30.8,27,0,21,8
62,0,0.0,35.06666666666666,31,0,17,15
63,19,0.38,38.266666666666666,34,16,13,9
64,0,0.0,34.0,30,0,18,15
65,0,0.0,37.2,33,0,15,13
66,0,0.0,36.13333333333333,32,0,16,12
67,18,0.36,39.333333333333336,35,15,12,9
68,22,0.44,39.333333333333336,35,19,12,11
69,0,0.0,34.0,30,0,18,11
70,0,0.0,29.733333333333334,26,0,22,11
71,18,0.36,37.2,33,15,14,11
72,0,0.0,27.6,24,0,24,13
73,0,0.0,35.06666666666666,31,0,17,13
74,0,0.0,30.8,27,0,21,15
75,0,0.0,35.06666666666666,31,0,17,16
76,38,0.76,50.0,45,35,2,12
77,0,0.0,40.4,36,0,12,15
78,0,0.0,37.2,33,0,15,14
79,0,0.0,32.93333333333334,29,0,19,14
80,19,0.38,38.266666666666666,34,16,13,9
81,0,0.0,38.266666666666666,34,0,14,14
82,0,0.0,39.333333333333336,35,0,13,17
83,27,0.54,41.46666666666667,37,24,10,12
84,25,0.5,40.4,36,22,11,7
85,0,0.0,31.866666666666667,28,0,20,13
86,0,0.0,31.866666666666667,28,0,20,17
87,0,0.0,36.13333333333333,32,0,16,10
88,0,0.0,40.4,36,0,12,15
89,0,0.0,34.0,30,0,18,15
90,0,0.0,38.266666666666666,34,0,14,16
91,18,0.36,31.866666666666667,28,15,19,7
92,0,0.0,38.266666666666666,34,0,14,15
93,34,0.68,45.733333333333334,41,31,6,13
94,0,0.0,32.93333333333334,29,0,19,11
95,0,0.0,32.93333333333334,29,0,19,15
96,0,0.0,41.46666666666667,37,0,11,13
97,27,0.54,39.333333333333336,35,24,12,9
98,0,0.0,31.866666666666667,28,0,20,12
99,18,0.36,35.06666666666666,31,15,16,9
