,kernel_size,kernel_size_n,kernel_size_theoric,nc_diag_prekernel,nc_diag_postkernel,removed_instances,max_removed
0,0,0.0,19.066666666666666,16,0,32,7
1,0,0.0,18.0,15,0,33,6
2,0,0.0,20.133333333333333,17,0,31,7
3,0,0.0,21.2,18,0,30,8
4,0,0.0,20.133333333333333,17,0,31,7
5,0,0.0,20.133333333333333,17,0,31,6
6,0,0.0,16.933333333333334,14,0,34,5
7,0,0.0,21.2,18,0,30,6
8,0,0.0,15.866666666666667,13,0,35,6
9,0,0.0,20.133333333333333,17,0,31,7
10,0,0.0,21.2,18,0,30,9
11,0,0.0,22.266666666666666,19,0,29,6
12,0,0.0,21.2,18,0,30,6
13,0,0.0,22.266666666666666,19,0,29,7
14,0,0.0,21.2,18,0,30,7
15,0,0.0,14.8,12,0,36,8
16,0,0.0,19.066666666666666,16,0,32,7
17,0,0.0,15.866666666666667,13,0,35,5
18,0,0.0,20.133333333333333,17,0,31,6
19,0,0.0,19.066666666666666,16,0,32,9
20,0,0.0,21.2,18,0,30,7
21,0,0.0,19.066666666666666,16,0,32,6
22,0,0.0,19.066666666666666,16,0,32,6
23,0,0.0,22.266666666666666,19,0,29,7
24,0,0.0,15.866666666666667,13,0,35,7
25,0,0.0,15.866666666666667,13,0,35,7
26,0,0.0,15.866666666666667,13,0,35,7
27,0,0.0,24.4,21,0,27,8
28,0,0.0,15.866666666666667,13,0,35,6
29,0,0.0,11.6,9,0,39,7
30,0,0.0,19.066666666666666,16,0,32,6
31,0,0.0,21.2,18,0,30,6
32,0,0.0,24.4,21,0,27,7
33,0,0.0,23.333333333333332,20,0,28,7
34,0,0.0,20.133333333333333,17,0,31,7
35,0,0.0,24.4,21,0,27,7
36,0,0.0,21.2,18,0,30,9
37,0,0.0,19.066666666666666,16,0,32,8
38,0,0.0,15.866666666666667,13,0,35,9
39,0,0.0,19.066666666666666,16,0,32,6
40,0,0.0,23.333333333333332,20,0,28,8
41,0,0.0,19.066666666666666,16,0,32,6
42,0,0.0,15.866666666666667,13,0,35,6
43,0,0.0,16.933333333333334,14,0,34,9
44,0,0.0,16.933333333333334,14,0,34,8
45,0,0.0,21.2,18,0,30,6
46,0,0.0,19.066666666666666,16,0,32,6
47,0,0.0,20.133333333333333,17,0,31,7
48,0,0.0,20.133333333333333,17,0,31,7
49,0,0.0,18.0,15,0,33,5
50,0,0.0,20.133333333333333,17,0,31,7
51,0,0.0,18.0,15,0,33,6
52,0,0.0,22.266666666666666,19,0,29,8
53,0,0.0,21.2,18,0,30,8
54,0,0.0,24.4,21,0,27,8
55,0,0.0,19.066666666666666,16,0,32,7
56,0,0.0,20.133333333333333,17,0,31,8
57,0,0.0,20.133333333333333,17,0,31,6
58,0,0.0,20.133333333333333,17,0,31,6
59,0,0.0,11.6,9,0,39,7
60,0,0.0,23.333333333333332,20,0,28,9
61,0,0.0,23.333333333333332,20,0,28,8
62,0,0.0,20.133333333333333,17,0,31,9
63,0,0.0,19.066666666666666,16,0,32,8
64,0,0.0,19.066666666666666,16,0,32,6
65,0,0.0,21.2,18,0,30,9
66,0,0.0,20.133333333333333,17,0,31,8
67,0,0.0,19.066666666666666,16,0,32,6
68,0,0.0,10.533333333333333,8,0,40,6
69,0,0.0,18.0,15,0,33,7
70,0,0.0,11.6,9,0,39,5
71,0,0.0,18.0,15,0,33,7
72,0,0.0,19.066666666666666,16,0,32,7
73,0,0.0,21.2,18,0,30,7
74,0,0.0,16.933333333333334,14,0,34,6
75,0,0.0,19.066666666666666,16,0,32,8
76,0,0.0,21.2,18,0,30,6
77,0,0.0,18.0,15,0,33,7
78,0,0.0,18.0,15,0,33,6
79,0,0.0,18.0,15,0,33,9
80,0,0.0,20.133333333333333,17,0,31,7
81,0,0.0,20.133333333333333,17,0,31,9
82,0,0.0,16.933333333333334,14,0,34,6
83,0,0.0,22.266666666666666,19,0,29,8
84,0,0.0,19.066666666666666,16,0,32,5
85,0,0.0,15.866666666666667,13,0,35,7
86,0,0.0,15.866666666666667,13,0,35,5
87,0,0.0,19.066666666666666,16,0,32,7
88,0,0.0,15.866666666666667,13,0,35,5
89,0,0.0,15.866666666666667,13,0,35,7
90,0,0.0,21.2,18,0,30,9
91,0,0.0,21.2,18,0,30,10
92,0,0.0,22.266666666666666,19,0,29,12
93,0,0.0,18.0,15,0,33,5
94,0,0.0,21.2,18,0,30,8
95,0,0.0,14.8,12,0,36,6
96,0,0.0,21.2,18,0,30,7
97,0,0.0,18.0,15,0,33,7
98,0,0.0,22.266666666666666,19,0,29,7
99,0,0.0,15.866666666666667,13,0,35,5
