,kernel_size,kernel_size_n,kernel_size_theoric,nc_diag_prekernel,nc_diag_postkernel,removed_instances,max_removed
0,72,0.072,586.1,531,65,462,12
1,55,0.055,550.9000000000001,499,49,495,12
2,45,0.045,571.8000000000001,518,40,477,12
3,82,0.082,574.0,520,74,472,12
4,66,0.066,594.9000000000001,539,59,454,12
5,44,0.044,566.3000000000001,513,39,482,12
6,52,0.052,535.5,485,46,509,12
7,25,0.025,522.3000000000001,473,21,523,12
8,41,0.041,571.8000000000001,518,36,477,12
9,85,0.085,565.2,512,77,480,11
10,14,0.014,567.4000000000001,514,11,483,12
11,73,0.073,558.6,506,65,486,11
12,125,0.125,576.2,522,114,467,12
13,74,0.074,588.3000000000001,533,67,460,12
14,49,0.049,587.2,532,44,463,12
15,45,0.045,572.9000000000001,519,40,476,12
16,35,0.035,538.8000000000001,488,30,507,12
17,88,0.088,575.1,521,80,471,12
18,90,0.09,575.1,521,81,470,12
19,79,0.079,590.5,535,71,457,12
20,85,0.085,615.8000000000001,558,77,434,12
21,30,0.03,543.2,492,26,504,12
22,57,0.057,561.9000000000001,509,51,485,12
23,73,0.073,566.3000000000001,513,66,480,12
24,59,0.059,566.3000000000001,513,53,481,11
25,79,0.079,564.1,511,72,482,12
26,94,0.094,581.7,527,86,465,12
27,56,0.056,579.5,525,50,469,12
28,44,0.044,550.9000000000001,499,39,496,11
29,13,0.013,559.7,507,10,490,12
30,28,0.028,566.3000000000001,513,24,483,12
31,29,0.029,567.4000000000001,514,25,482,12
32,50,0.05,535.5,485,44,509,12
33,99,0.099,580.6,526,90,465,12
34,36,0.036,539.9000000000001,489,31,506,12
35,89,0.089,566.3000000000001,513,80,478,12
36,36,0.036,544.3000000000001,493,31,502,12
37,31,0.031,559.7,507,27,489,12
38,61,0.061,539.9000000000001,489,55,505,12
39,44,0.044,547.6,496,39,499,12
40,30,0.03,582.8000000000001,528,26,468,12
41,83,0.083,559.7,507,75,485,12
42,38,0.038,560.8000000000001,508,33,487,12
43,92,0.092,560.8000000000001,508,84,484,11
44,39,0.039,570.7,517,34,478,11
45,113,0.113,597.1,541,103,449,12
46,53,0.053,530.0,480,47,514,11
47,102,0.102,555.3000000000001,503,93,488,11
48,55,0.055,553.1,501,49,493,11
49,79,0.079,546.5,495,71,497,12
50,62,0.062,563.0,510,56,484,12
51,46,0.046,561.9000000000001,509,41,486,12
52,17,0.017,546.5,495,14,502,11
53,56,0.056,558.6,506,50,488,12
54,38,0.038,574.0,520,33,475,12
55,129,0.129,571.8000000000001,518,117,470,12
56,50,0.05,593.8000000000001,538,44,456,12
57,135,0.135,547.6,496,124,493,12
58,87,0.087,581.7,527,79,465,12
59,91,0.091,567.4000000000001,514,83,478,11
60,32,0.032,538.8000000000001,488,28,508,12
61,68,0.068,567.4000000000001,514,61,479,12
62,31,0.031,545.4000000000001,494,27,502,12
63,56,0.056,561.9000000000001,509,50,485,12
64,86,0.086,586.1,531,78,461,12
65,123,0.123,559.7,507,112,482,11
66,68,0.068,570.7,517,61,476,12
67,61,0.061,552.0,500,55,494,12
68,25,0.025,536.6,486,21,510,12
69,95,0.095,586.1,531,86,460,11
70,94,0.094,596.0,540,85,451,11
71,70,0.07,583.9000000000001,529,64,465,12
72,37,0.037,550.9000000000001,499,33,497,12
73,54,0.054,542.1,491,49,504,12
74,51,0.051,559.7,507,45,487,12
75,45,0.045,561.9000000000001,509,40,486,12
76,64,0.064,545.4000000000001,494,57,499,12
77,31,0.031,538.8000000000001,488,27,508,12
78,69,0.069,566.3000000000001,513,62,480,12
79,26,0.026,528.9000000000001,479,22,517,11
80,24,0.024,539.9000000000001,489,20,507,12
81,83,0.083,601.5,545,75,447,12
82,98,0.098,572.9000000000001,519,89,472,11
83,73,0.073,534.4000000000001,484,66,509,12
84,57,0.057,559.7,507,51,487,12
85,53,0.053,563.0,510,47,484,12
86,95,0.095,549.8000000000001,498,87,494,12
87,123,0.123,568.5,515,112,474,12
88,78,0.078,553.1,501,70,491,12
89,49,0.049,556.4000000000001,504,43,490,12
90,48,0.048,561.9000000000001,509,43,486,12
91,54,0.054,554.2,502,48,492,12
92,43,0.043,550.9000000000001,499,38,496,12
93,45,0.045,519.0,470,40,525,11
94,54,0.054,552.0,500,48,494,12
95,28,0.028,558.6,506,24,490,12
96,63,0.063,552.0,500,57,494,11
97,54,0.054,546.5,495,49,500,12
98,38,0.038,568.5,515,33,480,12
99,94,0.094,578.4000000000001,524,86,468,12
