,kernel_size,kernel_size_n,kernel_size_theoric,nc_diag_prekernel,nc_diag_postkernel,removed_instances,max_removed
0,4,0.4,4,1,1,6,3
1,4,0.4,4,1,1,6,3
2,4,0.4,4,1,1,6,3
3,4,0.4,4,1,1,6,3
4,4,0.4,4,1,1,6,3
5,4,0.4,4,1,1,6,3
6,4,0.4,4,1,1,6,3
7,4,0.4,4,1,1,6,3
8,4,0.4,4,1,1,6,3
9,4,0.4,4,1,1,6,3
10,4,0.4,4,1,1,6,3
11,4,0.4,4,1,1,6,3
12,4,0.4,4,1,1,6,3
13,4,0.4,4,1,1,6,3
14,4,0.4,4,1,1,6,3
15,4,0.4,4,1,1,6,3
16,4,0.4,4,1,1,6,3
17,4,0.4,4,1,1,6,3
18,4,0.4,4,1,1,6,3
19,4,0.4,4,1,1,6,3
20,4,0.4,4,1,1,6,3
21,4,0.4,4,1,1,6,3
22,4,0.4,4,1,1,6,3
23,4,0.4,4,1,1,6,3
24,4,0.4,4,1,1,6,3
25,4,0.4,4,1,1,6,3
26,4,0.4,4,1,1,6,3
27,4,0.4,4,1,1,6,3
28,4,0.4,4,1,1,6,3
29,4,0.4,4,1,1,6,3
30,4,0.4,4,1,1,6,3
31,4,0.4,4,1,1,6,3
32,4,0.4,4,1,1,6,3
33,4,0.4,4,1,1,6,3
34,4,0.4,4,1,1,6,3
35,4,0.4,4,1,1,6,3
36,4,0.4,4,1,1,6,3
37,4,0.4,4,1,1,6,3
38,4,0.4,4,1,1,6,3
39,4,0.4,4,1,1,6,3
40,4,0.4,4,1,1,6,3
41,4,0.4,4,1,1,6,3
42,4,0.4,4,1,1,6,3
43,4,0.4,4,1,1,6,3
44,4,0.4,4,1,1,6,3
45,4,0.4,4,1,1,6,3
46,4,0.4,4,1,1,6,3
47,4,0.4,4,1,1,6,3
48,4,0.4,4,1,1,6,3
49,4,0.4,4,1,1,6,3
50,4,0.4,4,1,1,6,3
51,4,0.4,4,1,1,6,3
52,4,0.4,4,1,1,6,3
53,4,0.4,4,1,1,6,3
54,4,0.4,4,1,1,6,3
55,4,0.4,4,1,1,6,3
56,4,0.4,4,1,1,6,3
57,4,0.4,4,1,1,6,3
58,4,0.4,4,1,1,6,3
59,4,0.4,4,1,1,6,3
60,4,0.4,4,1,1,6,3
61,4,0.4,4,1,1,6,3
62,4,0.4,4,1,1,6,3
63,4,0.4,4,1,1,6,3
64,4,0.4,4,1,1,6,3
65,4,0.4,4,1,1,6,3
66,4,0.4,4,1,1,6,3
67,4,0.4,4,1,1,6,3
68,4,0.4,4,1,1,6,3
69,4,0.4,4,1,1,6,3
70,4,0.4,4,1,1,6,3
71,4,0.4,4,1,1,6,3
72,4,0.4,4,1,1,6,3
73,4,0.4,4,1,1,6,3
74,4,0.4,4,1,1,6,3
75,4,0.4,4,1,1,6,3
76,4,0.4,4,1,1,6,3
77,4,0.4,4,1,1,6,3
78,4,0.4,4,1,1,6,3
79,4,0.4,4,1,1,6,3
80,4,0.4,4,1,1,6,3
81,4,0.4,4,1,1,6,3
82,4,0.4,4,1,1,6,3
83,4,0.4,4,1,1,6,3
84,4,0.4,4,1,1,6,3
85,4,0.4,4,1,1,6,3
86,4,0.4,4,1,1,6,3
87,4,0.4,4,1,1,6,3
88,4,0.4,4,1,1,6,3
89,4,0.4,4,1,1,6,3
90,4,0.4,4,1,1,6,3
91,4,0.4,4,1,1,6,3
92,4,0.4,4,1,1,6,3
93,4,0.4,4,1,1,6,3
94,4,0.4,4,1,1,6,3
95,4,0.4,4,1,1,6,3
96,4,0.4,4,1,1,6,3
97,4,0.4,4,1,1,6,3
98,4,0.4,4,1,1,6,3
99,4,0.4,4,1,1,6,3
