,kernel_size,kernel_size_n,kernel_size_theoric,nc_diag_prekernel,nc_diag_postkernel,removed_instances,max_removed
0,0,0.0,36.0,30,0,68,7
1,0,0.0,40.53333333333333,34,0,64,8
2,0,0.0,41.666666666666664,35,0,63,9
3,0,0.0,40.53333333333333,34,0,64,8
4,0,0.0,33.733333333333334,28,0,70,5
5,0,0.0,33.733333333333334,28,0,70,7
6,0,0.0,42.8,36,0,62,9
7,0,0.0,41.666666666666664,35,0,63,6
8,0,0.0,31.466666666666665,26,0,72,6
9,0,0.0,43.93333333333333,37,0,61,9
10,11,0.11,39.4,33,8,64,7
11,0,0.0,39.4,33,0,65,8
12,0,0.0,41.666666666666664,35,0,63,7
13,0,0.0,47.33333333333333,40,0,58,8
14,0,0.0,33.733333333333334,28,0,70,8
15,22,0.22,47.33333333333333,40,18,56,9
16,0,0.0,43.93333333333333,37,0,61,8
17,0,0.0,38.266666666666666,32,0,66,5
18,0,0.0,40.53333333333333,34,0,64,7
19,0,0.0,36.0,30,0,68,8
20,0,0.0,40.53333333333333,34,0,64,6
21,0,0.0,34.86666666666667,29,0,69,7
22,0,0.0,41.666666666666664,35,0,63,10
23,0,0.0,43.93333333333333,37,0,61,10
24,0,0.0,33.733333333333334,28,0,70,6
25,0,0.0,41.666666666666664,35,0,63,7
26,0,0.0,41.666666666666664,35,0,63,7
27,0,0.0,42.8,36,0,62,9
28,0,0.0,38.266666666666666,32,0,66,10
29,0,0.0,48.46666666666667,41,0,57,8
30,0,0.0,39.4,33,0,65,8
31,0,0.0,46.199999999999996,39,0,59,8
32,0,0.0,36.0,30,0,68,8
33,0,0.0,43.93333333333333,37,0,61,7
34,0,0.0,39.4,33,0,65,8
35,0,0.0,38.266666666666666,32,0,66,7
36,0,0.0,36.0,30,0,68,7
37,0,0.0,29.2,24,0,74,6
38,15,0.15,41.666666666666664,35,12,62,7
39,0,0.0,40.53333333333333,34,0,64,7
40,0,0.0,34.86666666666667,29,0,69,6
41,0,0.0,41.666666666666664,35,0,63,7
42,0,0.0,39.4,33,0,65,7
43,0,0.0,40.53333333333333,34,0,64,9
44,0,0.0,38.266666666666666,32,0,66,7
45,17,0.17,38.266666666666666,32,14,65,6
46,0,0.0,33.733333333333334,28,0,70,6
47,0,0.0,24.666666666666664,20,0,78,7
48,0,0.0,39.4,33,0,65,7
49,0,0.0,41.666666666666664,35,0,63,9
50,0,0.0,36.0,30,0,68,6
51,0,0.0,42.8,36,0,62,6
52,0,0.0,41.666666666666664,35,0,63,7
53,0,0.0,40.53333333333333,34,0,64,8
54,0,0.0,37.13333333333333,31,0,67,6
55,0,0.0,41.666666666666664,35,0,63,7
56,0,0.0,38.266666666666666,32,0,66,9
57,11,0.11,37.13333333333333,31,8,66,6
58,0,0.0,41.666666666666664,35,0,63,8
59,0,0.0,37.13333333333333,31,0,67,6
60,0,0.0,38.266666666666666,32,0,66,8
61,0,0.0,45.06666666666666,38,0,60,7
62,0,0.0,29.2,24,0,74,5
63,0,0.0,41.666666666666664,35,0,63,9
64,0,0.0,36.0,30,0,68,5
65,0,0.0,36.0,30,0,68,7
66,0,0.0,40.53333333333333,34,0,64,9
67,0,0.0,34.86666666666667,29,0,69,6
68,0,0.0,41.666666666666664,35,0,63,8
69,0,0.0,38.266666666666666,32,0,66,7
70,11,0.11,33.733333333333334,28,8,69,8
71,0,0.0,45.06666666666666,38,0,60,7
72,0,0.0,37.13333333333333,31,0,67,7
73,0,0.0,42.8,36,0,62,6
74,0,0.0,39.4,33,0,65,10
75,0,0.0,48.46666666666667,41,0,57,9
76,0,0.0,40.53333333333333,34,0,64,9
77,0,0.0,41.666666666666664,35,0,63,7
78,0,0.0,33.733333333333334,28,0,70,8
79,0,0.0,43.93333333333333,37,0,61,7
80,0,0.0,50.733333333333334,43,0,55,8
81,0,0.0,32.599999999999994,27,0,71,7
82,0,0.0,38.266666666666666,32,0,66,10
83,0,0.0,40.53333333333333,34,0,64,9
84,0,0.0,47.33333333333333,40,0,58,8
85,0,0.0,33.733333333333334,28,0,70,6
86,0,0.0,40.53333333333333,34,0,64,8
87,0,0.0,42.8,36,0,62,7
88,0,0.0,48.46666666666667,41,0,57,8
89,0,0.0,41.666666666666664,35,0,63,7
90,13,0.13,41.666666666666664,35,10,62,6
91,0,0.0,45.06666666666666,38,0,60,9
92,0,0.0,31.466666666666665,26,0,72,7
93,0,0.0,45.06666666666666,38,0,60,8
94,0,0.0,45.06666666666666,38,0,60,7
95,0,0.0,37.13333333333333,31,0,67,9
96,0,0.0,42.8,36,0,62,9
97,0,0.0,39.4,33,0,65,7
98,0,0.0,41.666666666666664,35,0,63,7
99,0,0.0,33.733333333333334,28,0,70,7
