,kernel_size,kernel_size_n,kernel_size_theoric,nc_diag_prekernel,nc_diag_postkernel,removed_instances,max_removed
0,14,0.28,33.666666666666664,25,10,21,6
1,19,0.38,31.133333333333333,23,14,22,5
2,9,0.18,26.066666666666666,19,6,28,5
3,33,0.66,38.733333333333334,29,28,16,4
4,18,0.36,32.4,24,13,21,6
5,24,0.48,40.0,30,19,15,6
6,27,0.54,40.0,30,22,15,6
7,14,0.28,29.866666666666667,22,10,24,6
8,17,0.34,32.4,24,13,22,6
9,29,0.58,40.0,30,24,15,6
10,22,0.44,33.666666666666664,25,17,20,5
11,21,0.42,34.93333333333333,26,17,20,5
12,13,0.26,32.4,24,9,22,6
13,19,0.38,32.4,24,14,21,6
14,21,0.42,32.4,24,16,21,5
15,20,0.4,27.333333333333332,20,16,26,5
16,9,0.18,28.599999999999998,21,6,26,6
17,7,0.14,26.066666666666666,19,4,28,6
18,22,0.44,32.4,24,18,22,5
19,17,0.34,31.133333333333333,23,13,23,6
20,27,0.54,37.46666666666667,28,21,16,5
21,19,0.38,32.4,24,14,21,6
22,12,0.24,28.599999999999998,21,9,26,5
23,9,0.18,27.333333333333332,20,6,27,6
24,22,0.44,34.93333333333333,26,17,19,6
25,23,0.46,40.0,30,18,15,6
26,26,0.52,40.0,30,22,16,5
27,16,0.32,29.866666666666667,22,12,24,6
28,12,0.24,27.333333333333332,20,9,27,6
29,17,0.34,31.133333333333333,23,14,24,5
30,20,0.4,32.4,24,16,22,6
31,19,0.38,34.93333333333333,26,14,19,6
32,15,0.3,29.866666666666667,22,11,24,6
33,15,0.3,34.93333333333333,26,11,20,6
34,10,0.2,29.866666666666667,22,7,25,6
35,14,0.28,32.4,24,10,22,6
36,20,0.4,29.866666666666667,22,16,24,6
37,9,0.18,33.666666666666664,25,6,22,6
38,23,0.46,36.199999999999996,27,18,18,5
39,28,0.56,40.0,30,22,14,6
40,11,0.22,32.4,24,8,23,6
41,12,0.24,26.066666666666666,19,8,27,5
42,24,0.48,37.46666666666667,28,20,18,6
43,0,0.0,29.866666666666667,22,0,26,6
44,18,0.36,34.93333333333333,26,14,20,6
45,18,0.36,31.133333333333333,23,13,22,6
46,0,0.0,23.53333333333333,17,0,31,6
47,0,0.0,26.066666666666666,19,0,29,6
48,25,0.5,36.199999999999996,27,21,19,5
49,0,0.0,26.066666666666666,19,0,29,6
50,11,0.22,27.333333333333332,20,8,27,5
51,11,0.22,31.133333333333333,23,8,24,6
52,21,0.42,40.0,30,18,17,6
53,8,0.16,31.133333333333333,23,5,24,6
54,12,0.24,28.599999999999998,21,8,25,6
55,19,0.38,29.866666666666667,22,14,23,5
56,18,0.36,33.666666666666664,25,14,21,6
57,27,0.54,37.46666666666667,28,21,16,5
58,8,0.16,31.133333333333333,23,5,24,6
59,18,0.36,33.666666666666664,25,13,20,6
60,28,0.56,40.0,30,23,15,6
61,24,0.48,38.733333333333334,29,19,16,6
62,13,0.26,34.93333333333333,26,10,21,5
63,21,0.42,37.46666666666667,28,17,18,6
64,17,0.34,29.866666666666667,22,14,25,5
65,20,0.4,29.866666666666667,22,15,23,5
66,25,0.5,37.46666666666667,28,20,17,6
67,33,0.66,42.53333333333333,32,27,12,4
68,13,0.26,32.4,24,9,22,6
69,21,0.42,41.266666666666666,31,17,15,6
70,30,0.6,40.0,30,25,15,5
71,14,0.28,31.133333333333333,23,10,23,6
72,12,0.24,34.93333333333333,26,9,21,6
73,14,0.28,32.4,24,10,22,6
74,16,0.32,33.666666666666664,25,12,21,6
75,18,0.36,28.599999999999998,21,13,24,5
76,15,0.3,33.666666666666664,25,11,21,6
77,25,0.5,32.4,24,19,20,4
78,20,0.4,34.93333333333333,26,16,20,5
79,19,0.38,34.93333333333333,26,14,19,6
80,27,0.54,36.199999999999996,27,22,18,6
81,15,0.3,33.666666666666664,25,11,21,6
82,20,0.4,31.133333333333333,23,16,23,5
83,25,0.5,34.93333333333333,26,20,19,5
84,13,0.26,27.333333333333332,20,10,27,6
85,29,0.58,34.93333333333333,26,23,18,4
86,14,0.28,26.066666666666666,19,10,27,5
87,14,0.28,32.4,24,10,22,6
88,16,0.32,29.866666666666667,22,12,24,5
89,22,0.44,31.133333333333333,23,18,23,6
90,28,0.56,37.46666666666667,28,22,16,5
91,0,0.0,23.53333333333333,17,0,31,6
92,14,0.28,31.133333333333333,23,10,23,6
93,19,0.38,33.666666666666664,25,14,20,6
94,14,0.28,33.666666666666664,25,10,21,6
95,21,0.42,38.733333333333334,29,16,16,6
96,24,0.48,36.199999999999996,27,18,17,5
97,14,0.28,31.133333333333333,23,11,24,6
98,18,0.36,33.666666666666664,25,14,21,6
99,18,0.36,36.199999999999996,27,14,19,6
