,kernel_size,kernel_size_n,kernel_size_theoric,nc_diag_prekernel,nc_diag_postkernel,removed_instances,max_removed
0,0,0.0,55.266666666666666,47,0,451,5
1,0,0.0,54.13333333333333,46,0,452,5
2,0,0.0,56.4,48,0,450,6
3,0,0.0,49.6,42,0,456,5
4,0,0.0,49.6,42,0,456,5
5,0,0.0,51.86666666666667,44,0,454,8
6,0,0.0,57.53333333333333,49,0,449,6
7,0,0.0,54.13333333333333,46,0,452,7
8,0,0.0,51.86666666666667,44,0,454,5
9,0,0.0,53.0,45,0,453,6
10,0,0.0,58.666666666666664,50,0,448,7
11,0,0.0,58.666666666666664,50,0,448,5
12,0,0.0,51.86666666666667,44,0,454,7
13,0,0.0,49.6,42,0,456,6
14,0,0.0,51.86666666666667,44,0,454,5
15,0,0.0,56.4,48,0,450,5
16,0,0.0,56.4,48,0,450,6
17,0,0.0,58.666666666666664,50,0,448,5
18,0,0.0,51.86666666666667,44,0,454,5
19,0,0.0,56.4,48,0,450,6
20,0,0.0,51.86666666666667,44,0,454,6
21,0,0.0,49.6,42,0,456,5
22,0,0.0,56.4,48,0,450,5
23,0,0.0,51.86666666666667,44,0,454,8
24,0,0.0,55.266666666666666,47,0,451,6
25,0,0.0,51.86666666666667,44,0,454,6
26,0,0.0,56.4,48,0,450,5
27,0,0.0,49.6,42,0,456,6
28,0,0.0,55.266666666666666,47,0,451,7
29,0,0.0,54.13333333333333,46,0,452,5
30,0,0.0,49.6,42,0,456,6
31,0,0.0,58.666666666666664,50,0,448,6
32,0,0.0,56.4,48,0,450,5
33,0,0.0,56.4,48,0,450,6
34,0,0.0,55.266666666666666,47,0,451,5
35,0,0.0,53.0,45,0,453,7
36,0,0.0,51.86666666666667,44,0,454,6
37,0,0.0,54.13333333333333,46,0,452,6
38,0,0.0,49.6,42,0,456,5
39,0,0.0,51.86666666666667,44,0,454,6
40,0,0.0,58.666666666666664,50,0,448,5
41,0,0.0,58.666666666666664,50,0,448,5
42,0,0.0,54.13333333333333,46,0,452,5
43,0,0.0,56.4,48,0,450,7
44,0,0.0,54.13333333333333,46,0,452,5
45,0,0.0,47.33333333333333,40,0,458,7
46,0,0.0,47.33333333333333,40,0,458,5
47,0,0.0,54.13333333333333,46,0,452,5
48,0,0.0,58.666666666666664,50,0,448,6
49,0,0.0,56.4,48,0,450,6
50,0,0.0,51.86666666666667,44,0,454,5
51,0,0.0,51.86666666666667,44,0,454,6
52,0,0.0,54.13333333333333,46,0,452,6
53,0,0.0,53.0,45,0,453,6
54,0,0.0,56.4,48,0,450,6
55,0,0.0,51.86666666666667,44,0,454,5
56,0,0.0,51.86666666666667,44,0,454,5
57,0,0.0,56.4,48,0,450,6
58,0,0.0,54.13333333333333,46,0,452,5
59,0,0.0,54.13333333333333,46,0,452,5
60,0,0.0,53.0,45,0,453,5
61,0,0.0,55.266666666666666,47,0,451,5
62,0,0.0,47.33333333333333,40,0,458,5
63,0,0.0,49.6,42,0,456,5
64,0,0.0,56.4,48,0,450,5
65,0,0.0,56.4,48,0,450,6
66,0,0.0,55.266666666666666,47,0,451,5
67,0,0.0,51.86666666666667,44,0,454,5
68,0,0.0,54.13333333333333,46,0,452,6
69,0,0.0,51.86666666666667,44,0,454,6
70,0,0.0,54.13333333333333,46,0,452,6
71,0,0.0,56.4,48,0,450,6
72,0,0.0,56.4,48,0,450,5
73,0,0.0,49.6,42,0,456,5
74,0,0.0,54.13333333333333,46,0,452,5
75,0,0.0,56.4,48,0,450,5
76,0,0.0,54.13333333333333,46,0,452,6
77,0,0.0,53.0,45,0,453,5
78,0,0.0,45.06666666666666,38,0,460,6
79,0,0.0,51.86666666666667,44,0,454,5
80,0,0.0,54.13333333333333,46,0,452,6
81,0,0.0,55.266666666666666,47,0,451,5
82,0,0.0,54.13333333333333,46,0,452,6
83,0,0.0,51.86666666666667,44,0,454,5
84,0,0.0,58.666666666666664,50,0,448,5
85,0,0.0,51.86666666666667,44,0,454,6
86,0,0.0,56.4,48,0,450,6
87,0,0.0,51.86666666666667,44,0,454,5
88,0,0.0,56.4,48,0,450,5
89,0,0.0,55.266666666666666,47,0,451,6
90,0,0.0,48.46666666666667,41,0,457,7
91,0,0.0,53.0,45,0,453,5
92,0,0.0,54.13333333333333,46,0,452,5
93,0,0.0,56.4,48,0,450,6
94,0,0.0,45.06666666666666,38,0,460,5
95,0,0.0,51.86666666666667,44,0,454,5
96,0,0.0,56.4,48,0,450,6
97,0,0.0,49.6,42,0,456,6
98,0,0.0,50.733333333333334,43,0,455,6
99,0,0.0,55.266666666666666,47,0,451,6
