,kernel_size,kernel_size_n,kernel_size_theoric,nc_diag_prekernel,nc_diag_postkernel,removed_instances,max_removed
0,54,0.54,84.66666666666666,62,45,29,5
1,57,0.57,80.66666666666666,59,49,33,5
2,62,0.62,87.33333333333333,64,53,27,5
3,67,0.67,90.0,66,56,23,5
4,66,0.66,91.33333333333333,67,58,25,5
5,47,0.47,72.66666666666666,53,38,38,5
6,57,0.57,78.0,57,48,34,5
7,58,0.58,83.33333333333333,61,48,29,5
8,58,0.58,79.33333333333333,58,46,30,5
9,57,0.57,84.66666666666666,62,46,27,5
10,50,0.5,76.66666666666666,56,41,35,5
11,64,0.64,88.66666666666666,65,54,25,5
12,65,0.65,90.0,66,54,23,5
13,64,0.64,84.66666666666666,62,54,28,5
14,71,0.71,96.66666666666666,71,60,18,5
15,50,0.5,79.33333333333333,58,42,34,5
16,71,0.71,92.66666666666666,68,63,24,5
17,73,0.73,88.66666666666666,65,62,24,4
18,56,0.56,82.0,60,48,32,5
19,58,0.58,80.66666666666666,59,47,30,5
20,32,0.32,71.33333333333333,52,27,43,5
21,57,0.57,79.33333333333333,58,49,34,5
22,65,0.65,88.66666666666666,65,56,26,5
23,60,0.6,86.0,63,49,26,5
24,63,0.63,80.66666666666666,59,51,29,5
25,41,0.41,66.0,48,34,45,5
26,66,0.66,92.66666666666666,68,55,21,5
27,56,0.56,80.66666666666666,59,46,31,5
28,47,0.47,72.66666666666666,53,38,38,5
29,58,0.58,79.33333333333333,58,49,33,5
30,52,0.52,84.66666666666666,62,43,29,5
31,52,0.52,76.66666666666666,56,43,35,5
32,39,0.39,66.0,48,30,43,5
33,76,0.76,100.66666666666666,74,66,16,5
34,49,0.49,79.33333333333333,58,41,34,5
35,49,0.49,79.33333333333333,58,41,34,5
36,62,0.62,87.33333333333333,64,53,27,5
37,64,0.64,91.33333333333333,67,54,23,5
38,64,0.64,88.66666666666666,65,53,24,5
39,65,0.65,84.66666666666666,62,56,29,5
40,63,0.63,87.33333333333333,64,55,28,5
41,66,0.66,84.66666666666666,62,55,27,4
42,63,0.63,78.0,57,51,31,5
43,57,0.57,76.66666666666666,56,44,31,5
44,54,0.54,83.33333333333333,61,44,29,5
45,51,0.51,83.33333333333333,61,41,29,5
46,53,0.53,79.33333333333333,58,42,31,5
47,64,0.64,86.0,63,53,26,5
48,79,0.79,99.33333333333333,73,66,14,5
49,60,0.6,84.66666666666666,62,48,26,5
50,50,0.5,74.0,54,39,35,5
51,56,0.56,84.66666666666666,62,46,28,5
52,51,0.51,79.33333333333333,58,41,32,5
53,60,0.6,84.66666666666666,62,49,27,5
54,69,0.69,91.33333333333333,67,59,23,5
55,59,0.59,78.0,57,48,32,5
56,59,0.59,88.66666666666666,65,50,26,5
57,59,0.59,79.33333333333333,58,47,30,5
58,48,0.48,75.33333333333333,55,40,37,5
59,59,0.59,80.66666666666666,59,49,31,5
60,56,0.56,80.66666666666666,59,46,31,5
61,66,0.66,84.66666666666666,62,53,25,5
62,52,0.52,78.0,57,41,32,5
63,50,0.5,78.0,57,40,33,5
64,46,0.46,71.33333333333333,52,38,40,5
65,59,0.59,86.0,63,51,29,5
66,48,0.48,72.66666666666666,53,39,38,5
67,48,0.48,80.66666666666666,59,40,33,5
68,54,0.54,79.33333333333333,58,43,31,5
69,66,0.66,83.33333333333333,61,55,28,5
70,50,0.5,71.33333333333333,52,40,38,5
71,50,0.5,79.33333333333333,58,41,33,5
72,58,0.58,83.33333333333333,61,49,30,5
73,56,0.56,79.33333333333333,58,47,33,5
74,66,0.66,87.33333333333333,64,54,24,5
75,59,0.59,84.66666666666666,62,50,29,5
76,62,0.62,76.66666666666666,56,49,31,5
77,55,0.55,78.0,57,46,34,5
78,59,0.59,79.33333333333333,58,48,31,5
79,59,0.59,90.0,66,51,26,5
80,66,0.66,87.33333333333333,64,54,24,5
81,41,0.41,67.33333333333333,49,31,41,5
82,61,0.61,86.0,63,52,28,5
83,59,0.59,80.66666666666666,59,47,29,5
84,63,0.63,82.0,60,51,28,5
85,39,0.39,74.0,54,31,38,5
86,44,0.44,72.66666666666666,53,36,39,5
87,62,0.62,84.66666666666666,62,51,27,5
88,60,0.6,83.33333333333333,61,49,28,5
89,51,0.51,76.66666666666666,56,41,34,5
90,60,0.6,80.66666666666666,59,48,29,5
91,54,0.54,80.66666666666666,59,44,31,5
92,58,0.58,78.0,57,47,32,5
93,61,0.61,79.33333333333333,58,50,31,5
94,70,0.7,91.33333333333333,67,59,22,5
95,58,0.58,84.66666666666666,62,47,27,5
96,52,0.52,80.66666666666666,59,42,31,5
97,65,0.65,83.33333333333333,61,55,29,4
98,50,0.5,82.0,60,41,31,5
99,57,0.57,82.0,60,46,29,5
