,kernel_size,kernel_size_n,kernel_size_theoric,nc_diag_prekernel,nc_diag_postkernel,removed_instances,max_removed
0,788,0.788,1234,616,616,212,3
1,776,0.776,1232,615,615,224,3
2,792,0.792,1246,622,622,208,3
3,796,0.796,1234,616,616,204,3
4,762,0.762,1200,599,599,238,3
5,772,0.772,1206,602,602,228,3
6,805,0.805,1244,621,621,195,3
7,794,0.794,1276,637,637,206,3
8,762,0.762,1180,589,589,238,3
9,798,0.798,1250,624,624,202,3
10,779,0.779,1214,606,606,221,3
11,803,0.803,1250,624,624,197,3
12,787,0.787,1194,596,596,213,3
13,764,0.764,1208,603,603,236,3
14,797,0.797,1226,612,612,203,3
15,794,0.794,1230,614,614,206,3
16,794,0.794,1256,627,627,206,3
17,800,0.8,1250,624,624,200,3
18,763,0.763,1196,597,597,237,3
19,789,0.789,1240,619,619,211,3
20,786,0.786,1254,626,626,214,3
21,774,0.774,1192,595,595,226,3
22,787,0.787,1224,611,611,213,3
23,762,0.762,1176,587,587,238,3
24,802,0.802,1230,614,614,198,3
25,772,0.772,1208,603,603,228,3
26,775,0.775,1188,593,593,225,3
27,800,0.8,1236,617,617,200,3
28,778,0.778,1194,596,596,222,3
29,759,0.759,1198,598,598,241,3
30,791,0.791,1234,616,616,209,3
31,792,0.792,1240,619,619,208,3
32,787,0.787,1228,613,613,213,3
33,796,0.796,1260,629,629,204,3
34,794,0.794,1222,610,610,206,3
35,767,0.767,1192,595,595,233,3
36,795,0.795,1242,620,620,205,3
37,781,0.781,1196,597,597,219,3
38,779,0.779,1204,601,601,221,3
39,768,0.768,1174,586,586,232,3
40,792,0.792,1224,611,611,208,3
41,796,0.796,1258,628,628,204,3
42,784,0.784,1194,596,596,216,3
43,769,0.769,1206,602,602,231,3
44,770,0.77,1198,598,598,230,3
45,789,0.789,1200,599,599,211,3
46,756,0.756,1164,581,581,244,3
47,746,0.746,1134,566,566,254,3
48,758,0.758,1172,585,585,242,3
49,776,0.776,1226,612,612,224,3
50,770,0.77,1224,611,611,230,3
51,767,0.767,1188,593,593,233,3
52,797,0.797,1220,609,609,203,3
53,760,0.76,1188,593,593,240,3
54,809,0.809,1266,632,632,191,3
55,817,0.817,1304,651,651,183,3
56,770,0.77,1198,598,598,230,3
57,775,0.775,1212,605,605,225,3
58,801,0.801,1230,614,614,199,3
59,827,0.827,1300,649,649,173,3
60,771,0.771,1196,597,597,229,3
61,757,0.757,1180,589,589,243,3
62,773,0.773,1214,606,606,227,3
63,778,0.778,1246,622,622,222,3
64,788,0.788,1226,612,612,212,3
65,800,0.8,1260,629,629,200,3
66,817,0.817,1256,627,627,183,3
67,785,0.785,1228,613,613,215,3
68,773,0.773,1180,589,589,227,3
69,775,0.775,1230,614,614,225,3
70,794,0.794,1246,622,622,206,3
71,782,0.782,1200,599,599,218,3
72,799,0.799,1246,622,622,201,3
73,800,0.8,1258,628,628,200,3
74,771,0.771,1198,598,598,229,3
75,791,0.791,1222,610,610,209,3
76,770,0.77,1202,600,600,230,3
77,775,0.775,1204,601,601,225,3
78,782,0.782,1230,614,614,218,3
79,784,0.784,1236,617,617,216,3
80,757,0.757,1180,589,589,243,3
81,773,0.773,1212,605,605,227,3
82,805,0.805,1266,632,632,195,3
83,765,0.765,1202,600,600,235,3
84,786,0.786,1256,627,627,214,3
85,805,0.805,1274,636,636,195,3
86,794,0.794,1248,623,623,206,3
87,794,0.794,1238,618,618,206,3
88,763,0.763,1186,592,592,237,3
89,775,0.775,1236,617,617,225,3
90,801,0.801,1250,624,624,199,3
91,765,0.765,1190,594,594,235,3
92,764,0.764,1192,595,595,236,3
93,763,0.763,1164,581,581,237,3
94,790,0.79,1204,601,601,210,3
95,789,0.789,1234,616,616,211,3
96,773,0.773,1190,594,594,227,3
97,780,0.78,1206,602,602,220,3
98,781,0.781,1196,597,597,219,3
99,769,0.769,1200,599,599,231,3
