,kernel_size,kernel_size_n,kernel_size_theoric,nc_diag_prekernel,nc_diag_postkernel,removed_instances,max_removed
0,85,0.85,150,74,74,15,3
1,83,0.83,136,67,67,17,3
2,71,0.71,118,58,58,29,3
3,92,0.92,160,79,79,8,3
4,84,0.84,132,65,65,16,3
5,87,0.87,146,72,72,13,3
6,85,0.85,140,69,69,15,3
7,83,0.83,126,62,62,17,3
8,85,0.85,134,66,66,15,3
9,79,0.79,136,67,67,21,3
10,76,0.76,118,58,58,24,3
11,87,0.87,138,68,68,13,3
12,83,0.83,130,64,64,17,3
13,83,0.83,132,65,65,17,3
14,80,0.8,126,62,62,20,3
15,85,0.85,136,67,67,15,3
16,79,0.79,122,60,60,21,3
17,87,0.87,148,73,73,13,3
18,87,0.87,140,69,69,13,3
19,82,0.82,134,66,66,18,3
20,87,0.87,142,70,70,13,3
21,83,0.83,134,66,66,17,3
22,87,0.87,144,71,71,13,3
23,78,0.78,126,62,62,22,3
24,78,0.78,130,64,64,22,3
25,85,0.85,140,69,69,15,3
26,82,0.82,120,59,59,18,3
27,79,0.79,132,65,65,21,3
28,84,0.84,132,65,65,16,3
29,90,0.9,148,73,73,10,3
30,80,0.8,128,63,63,20,3
31,86,0.86,136,67,67,14,3
32,79,0.79,130,64,64,21,3
33,77,0.77,130,64,64,23,3
34,78,0.78,128,63,63,22,3
35,80,0.8,126,62,62,20,3
36,84,0.84,132,65,65,16,3
37,76,0.76,130,64,64,24,3
38,88,0.88,150,74,74,12,3
39,86,0.86,128,63,63,14,3
40,80,0.8,132,65,65,20,3
41,85,0.85,134,66,66,15,3
42,75,0.75,122,60,60,25,3
43,82,0.82,138,68,68,18,3
44,86,0.86,144,71,71,14,3
45,86,0.86,142,70,70,14,3
46,85,0.85,136,67,67,15,3
47,78,0.78,128,63,63,22,3
48,89,0.89,152,75,75,11,3
49,85,0.85,138,68,68,15,3
50,92,0.92,154,76,76,8,3
51,86,0.86,140,69,69,14,3
52,87,0.87,146,72,72,13,3
53,88,0.88,150,74,74,12,3
54,80,0.8,128,63,63,20,3
55,89,0.89,144,71,71,11,3
56,85,0.85,140,69,69,15,3
57,84,0.84,136,67,67,16,3
58,78,0.78,120,59,59,22,3
59,90,0.9,148,73,73,10,3
60,84,0.84,144,71,71,16,3
61,82,0.82,132,65,65,18,3
62,84,0.84,144,71,71,16,3
63,74,0.74,110,54,54,26,3
64,83,0.83,130,64,64,17,3
65,90,0.9,146,72,72,10,3
66,83,0.83,126,62,62,17,3
67,81,0.81,134,66,66,19,3
68,81,0.81,128,63,63,19,3
69,79,0.79,132,65,65,21,3
70,83,0.83,134,66,66,17,3
71,82,0.82,134,66,66,18,3
72,91,0.91,148,73,73,9,3
73,86,0.86,134,66,66,14,3
74,81,0.81,124,61,61,19,3
75,80,0.8,132,65,65,20,3
76,81,0.81,126,62,62,19,3
77,92,0.92,150,74,74,8,3
78,91,0.91,150,74,74,9,3
79,83,0.83,132,65,65,17,3
80,90,0.9,156,77,77,10,3
81,81,0.81,132,65,65,19,3
82,81,0.81,132,65,65,19,3
83,87,0.87,146,72,72,13,3
84,85,0.85,136,67,67,15,3
85,81,0.81,130,64,64,19,3
86,76,0.76,118,58,58,24,3
87,82,0.82,130,64,64,18,3
88,84,0.84,142,70,70,16,3
89,87,0.87,148,73,73,13,3
90,77,0.77,118,58,58,23,3
91,81,0.81,134,66,66,19,3
92,92,0.92,154,76,76,8,3
93,77,0.77,120,59,59,23,3
94,89,0.89,140,69,69,11,3
95,74,0.74,108,53,53,26,3
96,81,0.81,132,65,65,19,3
97,81,0.81,128,63,63,19,3
98,86,0.86,152,75,75,14,3
99,87,0.87,140,69,69,13,3
