,kernel_size,kernel_size_n,kernel_size_theoric,nc_diag_prekernel,nc_diag_postkernel,removed_instances,max_removed
0,7,0.7,7.333333333333333,4,4,3,3
1,7,0.7,7.333333333333333,4,4,3,3
2,10,1.0,11.333333333333332,7,7,0,0
3,10,1.0,11.333333333333332,7,7,0,0
4,10,1.0,10.0,6,6,0,0
5,0,0.0,4.666666666666666,2,0,6,4
6,0,0.0,4.666666666666666,2,0,6,4
7,9,0.9,10.0,6,6,1,3
8,10,1.0,11.333333333333332,7,7,0,0
9,6,0.6,7.333333333333333,4,3,3,4
10,0,0.0,6.0,3,0,5,5
11,6,0.6,8.666666666666666,5,3,2,5
12,0,0.0,7.333333333333333,4,0,4,5
13,9,0.9,10.0,6,6,1,3
14,0,0.0,4.666666666666666,2,0,6,4
15,9,0.9,10.0,6,6,1,3
16,9,0.9,10.0,6,6,1,3
17,7,0.7,7.333333333333333,4,4,3,3
18,0,0.0,6.0,3,0,5,5
19,10,1.0,11.333333333333332,7,7,0,0
20,8,0.8,8.666666666666666,5,5,2,3
21,6,0.6,7.333333333333333,4,3,3,4
22,10,1.0,11.333333333333332,7,7,0,0
23,9,0.9,10.0,6,6,1,3
24,9,0.9,10.0,6,6,1,3
25,9,0.9,10.0,6,6,1,3
26,7,0.7,10.0,6,4,1,5
27,0,0.0,7.333333333333333,4,0,4,5
28,8,0.8,8.666666666666666,5,5,2,3
29,10,1.0,11.333333333333332,7,7,0,0
30,7,0.7,8.666666666666666,5,4,2,4
31,7,0.7,10.0,6,4,1,5
32,8,0.8,8.666666666666666,5,5,2,3
33,6,0.6,7.333333333333333,4,3,3,4
34,8,0.8,10.0,6,5,1,4
35,7,0.7,7.333333333333333,4,4,3,3
36,8,0.8,10.0,6,5,1,4
37,0,0.0,7.333333333333333,4,0,4,5
38,7,0.7,7.333333333333333,4,4,3,3
39,6,0.6,7.333333333333333,4,3,3,4
40,8,0.8,8.666666666666666,5,5,2,3
41,6,0.6,7.333333333333333,4,3,3,4
42,10,1.0,11.333333333333332,7,7,0,0
43,0,0.0,6.0,3,0,5,5
44,0,0.0,4.666666666666666,2,0,6,4
45,9,0.9,10.0,6,6,1,3
46,7,0.7,7.333333333333333,4,4,3,3
47,9,0.9,10.0,6,6,1,3
48,7,0.7,8.666666666666666,5,4,2,4
49,9,0.9,10.0,6,6,1,3
50,9,0.9,10.0,6,6,1,3
51,10,1.0,10.0,6,6,0,0
52,6,0.6,8.666666666666666,5,3,2,5
53,8,0.8,8.666666666666666,5,5,2,3
54,10,1.0,11.333333333333332,7,7,0,0
55,0,0.0,4.666666666666666,2,0,6,4
56,8,0.8,8.666666666666666,5,5,2,3
57,0,0.0,7.333333333333333,4,0,4,5
58,6,0.6,8.666666666666666,5,3,2,5
59,7,0.7,7.333333333333333,4,4,3,3
60,10,1.0,11.333333333333332,7,7,0,0
61,8,0.8,10.0,6,5,1,4
62,7,0.7,8.666666666666666,5,4,2,4
63,10,1.0,11.333333333333332,7,7,0,0
64,0,0.0,6.0,3,0,5,4
65,10,1.0,11.333333333333332,7,7,0,0
66,10,1.0,11.333333333333332,7,7,0,0
67,9,0.9,10.0,6,6,1,3
68,7,0.7,10.0,6,4,1,5
69,8,0.8,8.666666666666666,5,5,2,3
70,8,0.8,10.0,6,5,1,4
71,9,0.9,10.0,6,6,1,3
72,8,0.8,8.666666666666666,5,5,2,3
73,9,0.9,10.0,6,6,1,3
74,10,1.0,11.333333333333332,7,7,0,0
75,0,0.0,6.0,3,0,5,5
76,9,0.9,10.0,6,6,1,3
77,0,0.0,7.333333333333333,4,0,4,5
78,9,0.9,10.0,6,6,1,3
79,7,0.7,7.333333333333333,4,4,3,3
80,9,0.9,10.0,6,6,1,3
81,7,0.7,7.333333333333333,4,4,3,3
82,6,0.6,7.333333333333333,4,3,3,4
83,8,0.8,8.666666666666666,5,5,2,3
84,8,0.8,8.666666666666666,5,5,2,3
85,9,0.9,10.0,6,6,1,3
86,6,0.6,6.0,3,3,4,3
87,6,0.6,8.666666666666666,5,3,2,5
88,6,0.6,8.666666666666666,5,3,2,5
89,8,0.8,10.0,6,5,1,4
90,7,0.7,10.0,6,4,1,5
91,8,0.8,10.0,6,5,1,4
92,9,0.9,10.0,6,6,1,3
93,9,0.9,10.0,6,6,1,3
94,7,0.7,7.333333333333333,4,4,3,3
95,8,0.8,10.0,6,5,1,4
96,9,0.9,10.0,6,6,1,3
97,6,0.6,6.0,3,3,4,3
98,9,0.9,10.0,6,6,1,3
99,0,0.0,7.333333333333333,4,0,4,5
