,kernel_size,kernel_size_n,kernel_size_theoric,nc_diag_prekernel,nc_diag_postkernel,removed_instances,max_removed
0,511,0.511,810.8,674,463,278,7
1,481,0.481,780.8,649,432,302,7
2,528,0.528,813.1999999999999,676,478,274,7
3,532,0.532,784.4,652,484,300,7
4,548,0.548,820.4,682,499,269,7
5,513,0.513,827.6,688,467,266,7
6,472,0.472,771.1999999999999,641,426,313,7
7,525,0.525,804.8,669,473,279,7
8,531,0.531,809.6,673,489,285,7
9,510,0.51,816.8,679,464,275,7
10,601,0.601,861.1999999999999,716,556,239,7
11,521,0.521,810.8,674,473,278,7
12,494,0.494,814.4,677,451,280,7
13,600,0.6,854.0,710,551,241,7
14,485,0.485,777.1999999999999,646,438,307,7
15,557,0.557,822.8,684,509,268,7
16,551,0.551,822.8,684,497,262,7
17,568,0.568,828.8,689,520,263,7
18,548,0.548,822.8,684,498,266,7
19,463,0.463,795.1999999999999,661,422,298,7
20,534,0.534,818.0,680,483,269,7
21,572,0.572,843.1999999999999,701,525,252,7
22,530,0.53,808.4,672,484,282,7
23,512,0.512,803.6,668,459,279,7
24,468,0.468,790.4,657,424,299,7
25,522,0.522,831.1999999999999,691,476,263,7
26,561,0.561,832.4,692,507,254,7
27,512,0.512,789.1999999999999,656,459,291,7
28,578,0.578,830.0,690,524,256,7
29,566,0.566,832.4,692,518,260,7
30,490,0.49,796.4,662,447,295,7
31,500,0.5,809.6,673,453,280,7
32,487,0.487,802.4,667,440,286,7
33,500,0.5,807.1999999999999,671,458,287,7
34,566,0.566,820.4,682,516,268,7
35,568,0.568,820.4,682,513,263,7
36,565,0.565,816.8,679,513,269,7
37,594,0.594,857.6,713,541,234,7
38,569,0.569,810.8,674,518,275,7
39,529,0.529,815.6,678,479,272,7
40,565,0.565,826.4,687,517,265,7
41,557,0.557,826.4,687,503,259,7
42,523,0.523,813.1999999999999,676,475,276,7
43,503,0.503,808.4,672,452,277,7
44,493,0.493,807.1999999999999,671,448,284,7
45,460,0.46,795.1999999999999,661,418,297,7
46,493,0.493,795.1999999999999,661,448,294,7
47,474,0.474,790.4,657,427,296,7
48,573,0.573,842.0,700,523,250,7
49,547,0.547,816.8,679,495,269,7
50,599,0.599,863.6,718,551,234,7
51,562,0.562,797.6,663,507,282,7
52,471,0.471,791.6,658,425,296,7
53,489,0.489,802.4,667,446,290,7
54,516,0.516,820.4,682,470,272,7
55,555,0.555,822.8,684,516,277,7
56,571,0.571,831.1999999999999,691,513,251,7
57,538,0.538,832.4,692,487,257,7
58,490,0.49,791.6,658,448,300,7
59,558,0.558,836.0,695,509,256,7
60,558,0.558,828.8,689,515,268,7
61,483,0.483,785.6,653,437,301,7
62,561,0.561,816.8,679,509,269,7
63,558,0.558,839.6,698,511,255,7
64,517,0.517,812.0,675,478,286,7
65,514,0.514,796.4,662,467,291,7
66,565,0.565,820.4,682,514,267,7
67,572,0.572,856.4,712,523,239,7
68,514,0.514,818.0,680,472,278,7
69,538,0.538,816.8,679,484,267,7
70,571,0.571,827.6,688,516,257,7
71,587,0.587,864.8,719,539,233,7
72,519,0.519,813.1999999999999,676,468,273,7
73,564,0.564,822.8,684,506,258,7
74,519,0.519,806.0,670,471,282,7
75,507,0.507,807.1999999999999,671,458,280,7
76,504,0.504,796.4,662,456,290,7
77,526,0.526,824.0,685,481,270,7
78,487,0.487,784.4,652,437,298,7
79,519,0.519,803.6,668,470,283,7
80,543,0.543,795.1999999999999,661,496,292,7
81,618,0.618,844.4,702,559,239,7
82,594,0.594,839.6,698,537,245,7
83,538,0.538,807.1999999999999,671,489,280,7
84,603,0.603,864.8,719,556,234,7
85,560,0.56,836.0,695,508,253,7
86,476,0.476,800.0,665,431,290,7
87,525,0.525,801.1999999999999,666,479,288,7
88,526,0.526,791.6,658,478,294,7
89,513,0.513,826.4,687,467,267,7
90,575,0.575,836.0,695,528,258,7
91,540,0.54,816.8,679,492,273,7
92,530,0.53,824.0,685,483,268,7
93,554,0.554,802.4,667,501,280,7
94,534,0.534,802.4,667,482,281,7
95,515,0.515,801.1999999999999,666,470,289,7
96,519,0.519,812.0,675,470,276,7
97,579,0.579,860.0,715,531,237,7
98,527,0.527,806.0,670,479,282,7
99,521,0.521,826.4,687,477,269,7
