,kernel_size,kernel_size_n,kernel_size_theoric,nc_diag_prekernel,nc_diag_postkernel,removed_instances,max_removed
0,6,0.12,22.0,15,3,32,5
1,16,0.32,27.333333333333332,19,11,26,5
2,15,0.3,26.0,18,10,27,4
3,10,0.2,31.333333333333332,22,7,25,5
4,20,0.4,27.333333333333332,19,14,25,5
5,9,0.18,30.0,21,6,26,5
6,6,0.12,23.333333333333332,16,3,31,5
7,10,0.2,30.0,21,6,25,5
8,13,0.26,23.333333333333332,16,9,30,5
9,10,0.2,26.0,18,6,28,5
10,10,0.2,24.666666666666664,17,6,29,5
11,7,0.14,20.666666666666664,14,4,33,5
12,19,0.38,28.666666666666664,20,13,24,5
13,6,0.12,18.0,12,3,35,5
14,0,0.0,19.333333333333332,13,0,35,5
15,0,0.0,22.0,15,0,33,5
16,8,0.16,22.0,15,5,32,5
17,15,0.3,23.333333333333332,16,10,29,5
18,23,0.46,28.666666666666664,20,17,24,5
19,12,0.24,23.333333333333332,16,8,30,5
20,9,0.18,20.666666666666664,14,6,33,5
21,6,0.12,20.666666666666664,14,3,33,5
22,10,0.2,19.333333333333332,13,6,33,5
23,11,0.22,24.666666666666664,17,7,29,5
24,0,0.0,22.0,15,0,33,5
25,8,0.16,22.0,15,5,32,5
26,7,0.14,22.0,15,4,32,5
27,15,0.3,23.333333333333332,16,10,29,4
28,6,0.12,20.666666666666664,14,3,33,5
29,10,0.2,16.666666666666664,11,6,35,4
30,13,0.26,24.666666666666664,17,9,29,4
31,13,0.26,27.333333333333332,19,9,27,5
32,6,0.12,20.666666666666664,14,3,33,5
33,21,0.42,28.666666666666664,20,16,25,5
34,0,0.0,16.666666666666664,11,0,37,5
35,12,0.24,23.333333333333332,16,8,30,5
36,6,0.12,30.0,21,3,26,5
37,7,0.14,22.0,15,4,32,5
38,6,0.12,27.333333333333332,19,3,28,5
39,6,0.12,22.0,15,3,32,5
40,19,0.38,32.666666666666664,23,14,22,5
41,12,0.24,27.333333333333332,19,8,27,5
42,11,0.22,26.0,18,7,28,5
43,15,0.3,27.333333333333332,19,10,26,5
44,6,0.12,22.0,15,3,32,5
45,13,0.26,26.0,18,9,28,5
46,7,0.14,23.333333333333332,16,4,31,5
47,0,0.0,18.0,12,0,36,5
48,11,0.22,26.0,18,7,28,5
49,7,0.14,16.666666666666664,11,4,36,5
50,15,0.3,27.333333333333332,19,10,26,5
51,11,0.22,24.666666666666664,17,7,29,5
52,19,0.38,27.333333333333332,19,13,25,5
53,11,0.22,20.666666666666664,14,7,32,5
54,15,0.3,24.666666666666664,17,10,28,4
55,10,0.2,24.666666666666664,17,6,29,5
56,10,0.2,23.333333333333332,16,6,30,5
57,13,0.26,26.0,18,9,28,5
58,12,0.24,20.666666666666664,14,9,33,5
59,11,0.22,27.333333333333332,19,7,27,5
60,6,0.12,14.0,9,3,38,4
61,8,0.16,19.333333333333332,13,5,34,5
62,0,0.0,15.333333333333332,10,0,38,5
63,7,0.14,24.666666666666664,17,4,30,5
64,10,0.2,24.666666666666664,17,6,29,5
65,10,0.2,22.0,15,6,31,5
66,10,0.2,27.333333333333332,19,7,28,5
67,10,0.2,23.333333333333332,16,6,30,5
68,12,0.24,26.0,18,8,28,5
69,17,0.34,26.0,18,12,27,5
70,0,0.0,22.0,15,0,33,5
71,18,0.36,28.666666666666664,20,12,24,5
72,10,0.2,24.666666666666664,17,7,30,5
73,6,0.12,23.333333333333332,16,3,31,5
74,11,0.22,22.0,15,7,31,5
75,10,0.2,27.333333333333332,19,6,27,5
76,6,0.12,24.666666666666664,17,3,30,5
77,6,0.12,24.666666666666664,17,3,30,5
78,19,0.38,28.666666666666664,20,13,24,5
79,8,0.16,20.666666666666664,14,5,33,5
80,7,0.14,20.666666666666664,14,4,33,5
81,10,0.2,26.0,18,7,29,5
82,10,0.2,26.0,18,6,28,5
83,13,0.26,22.0,15,9,31,5
84,10,0.2,20.666666666666664,14,6,32,5
85,0,0.0,27.333333333333332,19,0,29,5
86,6,0.12,23.333333333333332,16,3,31,5
87,14,0.28,28.666666666666664,20,9,25,5
88,0,0.0,23.333333333333332,16,0,32,5
89,12,0.24,30.0,21,9,26,5
90,0,0.0,16.666666666666664,11,0,37,5
91,13,0.26,20.666666666666664,14,9,32,5
92,13,0.26,26.0,18,9,28,5
93,10,0.2,23.333333333333332,16,6,30,5
94,6,0.12,26.0,18,3,29,5
95,6,0.12,16.666666666666664,11,3,36,5
96,6,0.12,28.666666666666664,20,3,27,5
97,7,0.14,20.666666666666664,14,4,33,5
98,6,0.12,19.333333333333332,13,3,34,5
99,10,0.2,24.666666666666664,17,6,29,5
