,kernel_size,kernel_size_n,kernel_size_theoric,nc_diag_prekernel,nc_diag_postkernel,removed_instances,max_removed
0,0,0.0,5.300000000000001,3,0,5,4
1,0,0.0,5.300000000000001,3,0,5,5
2,0,0.0,5.300000000000001,3,0,5,5
3,0,0.0,6.4,4,0,4,6
4,0,0.0,5.300000000000001,3,0,5,4
5,0,0.0,5.300000000000001,3,0,5,4
6,0,0.0,5.300000000000001,3,0,5,5
7,0,0.0,6.4,4,0,4,6
8,0,0.0,5.300000000000001,3,0,5,6
9,0,0.0,3.1,1,0,7,4
10,0,0.0,6.4,4,0,4,6
11,0,0.0,5.300000000000001,3,0,5,6
12,0,0.0,5.300000000000001,3,0,5,6
13,0,0.0,5.300000000000001,3,0,5,5
14,0,0.0,5.300000000000001,3,0,5,5
15,0,0.0,5.300000000000001,3,0,5,5
16,0,0.0,7.5,5,0,3,7
17,0,0.0,5.300000000000001,3,0,5,5
18,0,0.0,5.300000000000001,3,0,5,5
19,0,0.0,7.5,5,0,3,7
20,0,0.0,3.1,1,0,7,4
21,0,0.0,5.300000000000001,3,0,5,5
22,0,0.0,4.2,2,0,6,5
23,0,0.0,5.300000000000001,3,0,5,5
24,0,0.0,3.1,1,0,7,4
25,0,0.0,5.300000000000001,3,0,5,4
26,0,0.0,7.5,5,0,3,6
27,0,0.0,5.300000000000001,3,0,5,5
28,0,0.0,7.5,5,0,3,8
29,0,0.0,7.5,5,0,3,6
30,0,0.0,5.300000000000001,3,0,5,4
31,0,0.0,5.300000000000001,3,0,5,5
32,0,0.0,5.300000000000001,3,0,5,4
33,0,0.0,5.300000000000001,3,0,5,4
34,0,0.0,7.5,5,0,3,6
35,0,0.0,3.1,1,0,7,4
36,0,0.0,7.5,5,0,3,8
37,0,0.0,5.300000000000001,3,0,5,5
38,0,0.0,3.1,1,0,7,4
39,0,0.0,5.300000000000001,3,0,5,5
40,0,0.0,5.300000000000001,3,0,5,5
41,0,0.0,5.300000000000001,3,0,5,6
42,0,0.0,5.300000000000001,3,0,5,4
43,0,0.0,3.1,1,0,7,4
44,0,0.0,5.300000000000001,3,0,5,5
45,0,0.0,6.4,4,0,4,7
46,0,0.0,5.300000000000001,3,0,5,4
47,0,0.0,5.300000000000001,3,0,5,6
48,0,0.0,5.300000000000001,3,0,5,6
49,0,0.0,7.5,5,0,3,6
50,0,0.0,7.5,5,0,3,8
51,0,0.0,3.1,1,0,7,4
52,0,0.0,5.300000000000001,3,0,5,5
53,0,0.0,6.4,4,0,4,5
54,0,0.0,7.5,5,0,3,6
55,0,0.0,5.300000000000001,3,0,5,6
56,0,0.0,5.300000000000001,3,0,5,5
57,0,0.0,5.300000000000001,3,0,5,5
58,0,0.0,5.300000000000001,3,0,5,5
59,0,0.0,7.5,5,0,3,6
60,0,0.0,5.300000000000001,3,0,5,6
61,0,0.0,5.300000000000001,3,0,5,5
62,0,0.0,7.5,5,0,3,7
63,0,0.0,5.300000000000001,3,0,5,5
64,0,0.0,5.300000000000001,3,0,5,6
65,0,0.0,3.1,1,0,7,4
66,0,0.0,6.4,4,0,4,5
67,0,0.0,5.300000000000001,3,0,5,5
68,0,0.0,3.1,1,0,7,4
69,0,0.0,5.300000000000001,3,0,5,6
70,0,0.0,6.4,4,0,4,5
71,0,0.0,5.300000000000001,3,0,5,6
72,0,0.0,3.1,1,0,7,4
73,0,0.0,7.5,5,0,3,7
74,0,0.0,7.5,5,0,3,5
75,0,0.0,3.1,1,0,7,4
76,0,0.0,3.1,1,0,7,4
77,0,0.0,5.300000000000001,3,0,5,4
78,0,0.0,3.1,1,0,7,4
79,0,0.0,7.5,5,0,3,8
80,0,0.0,3.1,1,0,7,4
81,0,0.0,6.4,4,0,4,5
82,0,0.0,5.300000000000001,3,0,5,5
83,0,0.0,5.300000000000001,3,0,5,5
84,0,0.0,5.300000000000001,3,0,5,5
85,0,0.0,5.300000000000001,3,0,5,5
86,0,0.0,5.300000000000001,3,0,5,5
87,0,0.0,3.1,1,0,7,4
88,0,0.0,7.5,5,0,3,6
89,0,0.0,6.4,4,0,4,5
90,0,0.0,6.4,4,0,4,5
91,0,0.0,5.300000000000001,3,0,5,6
92,0,0.0,3.1,1,0,7,4
93,0,0.0,7.5,5,0,3,8
94,0,0.0,5.300000000000001,3,0,5,5
95,0,0.0,5.300000000000001,3,0,5,6
96,0,0.0,5.300000000000001,3,0,5,5
97,0,0.0,5.300000000000001,3,0,5,5
98,0,0.0,5.300000000000001,3,0,5,6
99,0,0.0,3.1,1,0,7,4
