,kernel_size,kernel_size_n,kernel_size_theoric,nc_diag_prekernel,nc_diag_postkernel,removed_instances,max_removed
0,0,0.0,18.5,15,0,33,7
1,0,0.0,17.400000000000002,14,0,34,7
2,0,0.0,17.400000000000002,14,0,34,7
3,0,0.0,21.8,18,0,30,6
4,0,0.0,18.5,15,0,33,6
5,0,0.0,18.5,15,0,33,6
6,0,0.0,25.1,21,0,27,12
7,0,0.0,19.6,16,0,32,7
8,0,0.0,24.0,20,0,28,5
9,0,0.0,19.6,16,0,32,9
10,0,0.0,18.5,15,0,33,7
11,0,0.0,17.400000000000002,14,0,34,7
12,0,0.0,22.900000000000002,19,0,29,6
13,0,0.0,19.6,16,0,32,6
14,0,0.0,19.6,16,0,32,6
15,0,0.0,25.1,21,0,27,7
16,0,0.0,19.6,16,0,32,8
17,0,0.0,22.900000000000002,19,0,29,10
18,0,0.0,22.900000000000002,19,0,29,7
19,0,0.0,18.5,15,0,33,6
20,0,0.0,22.900000000000002,19,0,29,8
21,0,0.0,19.6,16,0,32,6
22,0,0.0,16.3,13,0,35,5
23,0,0.0,21.8,18,0,30,7
24,0,0.0,11.9,9,0,39,5
25,0,0.0,22.900000000000002,19,0,29,7
26,0,0.0,22.900000000000002,19,0,29,9
27,0,0.0,17.400000000000002,14,0,34,6
28,0,0.0,19.6,16,0,32,6
29,0,0.0,19.6,16,0,32,7
30,0,0.0,20.700000000000003,17,0,31,10
31,0,0.0,25.1,21,0,27,6
32,0,0.0,22.900000000000002,19,0,29,8
33,0,0.0,21.8,18,0,30,8
34,0,0.0,19.6,16,0,32,8
35,0,0.0,17.400000000000002,14,0,34,8
36,0,0.0,20.700000000000003,17,0,31,6
37,0,0.0,22.900000000000002,19,0,29,10
38,0,0.0,21.8,18,0,30,8
39,0,0.0,16.3,13,0,35,6
40,0,0.0,27.3,23,0,25,7
41,0,0.0,20.700000000000003,17,0,31,8
42,0,0.0,18.5,15,0,33,6
43,0,0.0,19.6,16,0,32,6
44,0,0.0,18.5,15,0,33,10
45,0,0.0,19.6,16,0,32,7
46,0,0.0,22.900000000000002,19,0,29,6
47,0,0.0,21.8,18,0,30,6
48,0,0.0,21.8,18,0,30,7
49,0,0.0,21.8,18,0,30,9
50,0,0.0,22.900000000000002,19,0,29,8
51,0,0.0,19.6,16,0,32,10
52,0,0.0,19.6,16,0,32,7
53,0,0.0,21.8,18,0,30,6
54,0,0.0,21.8,18,0,30,8
55,0,0.0,16.3,13,0,35,6
56,0,0.0,19.6,16,0,32,6
57,0,0.0,22.900000000000002,19,0,29,7
58,0,0.0,19.6,16,0,32,5
59,0,0.0,22.900000000000002,19,0,29,8
60,0,0.0,16.3,13,0,35,5
61,0,0.0,22.900000000000002,19,0,29,9
62,0,0.0,20.700000000000003,17,0,31,8
63,0,0.0,20.700000000000003,17,0,31,6
64,0,0.0,28.400000000000002,24,0,24,9
65,0,0.0,18.5,15,0,33,9
66,0,0.0,18.5,15,0,33,6
67,0,0.0,21.8,18,0,30,6
68,0,0.0,15.200000000000001,12,0,36,6
69,0,0.0,22.900000000000002,19,0,29,12
70,0,0.0,16.3,13,0,35,6
71,0,0.0,25.1,21,0,27,6
72,0,0.0,20.700000000000003,17,0,31,6
73,0,0.0,22.900000000000002,19,0,29,10
74,0,0.0,18.5,15,0,33,5
75,0,0.0,20.700000000000003,17,0,31,6
76,0,0.0,20.700000000000003,17,0,31,8
77,0,0.0,24.0,20,0,28,8
78,0,0.0,22.900000000000002,19,0,29,7
79,0,0.0,19.6,16,0,32,7
80,0,0.0,22.900000000000002,19,0,29,8
81,0,0.0,19.6,16,0,32,8
82,0,0.0,18.5,15,0,33,6
83,0,0.0,17.400000000000002,14,0,34,6
84,0,0.0,20.700000000000003,17,0,31,7
85,0,0.0,19.6,16,0,32,7
86,0,0.0,19.6,16,0,32,7
87,0,0.0,22.900000000000002,19,0,29,8
88,0,0.0,18.5,15,0,33,7
89,0,0.0,17.400000000000002,14,0,34,6
90,0,0.0,16.3,13,0,35,6
91,0,0.0,13.0,10,0,38,6
92,0,0.0,22.900000000000002,19,0,29,9
93,0,0.0,22.900000000000002,19,0,29,7
94,0,0.0,19.6,16,0,32,6
95,0,0.0,18.5,15,0,33,8
96,0,0.0,18.5,15,0,33,6
97,0,0.0,18.5,15,0,33,6
98,0,0.0,17.400000000000002,14,0,34,5
99,0,0.0,18.5,15,0,33,8
