,kernel_size,kernel_size_n,kernel_size_theoric,nc_diag_prekernel,nc_diag_postkernel,removed_instances,max_removed
0,120,0.24,372.59999999999997,327,111,164,10
1,149,0.298,379.4,333,137,155,10
2,162,0.324,386.2,339,149,148,10
3,223,0.446,395.26666666666665,347,208,138,9
4,158,0.316,385.06666666666666,338,143,147,10
5,206,0.412,407.73333333333335,358,193,129,10
6,203,0.406,374.8666666666667,329,188,156,10
7,231,0.462,390.73333333333335,343,214,140,10
8,140,0.28,377.1333333333333,331,129,158,10
9,219,0.438,388.46666666666664,341,202,142,10
10,263,0.526,411.1333333333333,361,246,122,10
11,197,0.394,388.46666666666664,341,182,144,10
12,204,0.408,378.26666666666665,332,186,150,10
13,177,0.354,382.8,336,165,152,10
14,194,0.388,379.4,333,180,153,10
15,209,0.418,380.5333333333333,334,192,149,10
16,191,0.382,382.8,336,176,149,10
17,156,0.312,363.5333333333333,319,142,167,10
18,218,0.436,390.73333333333335,343,202,141,10
19,201,0.402,381.66666666666663,335,187,151,10
20,220,0.44,378.26666666666665,332,207,155,10
21,170,0.34,369.2,324,156,162,10
22,171,0.342,372.59999999999997,327,157,159,10
23,283,0.566,396.4,348,262,131,9
24,252,0.504,396.4,348,236,136,10
25,163,0.326,370.3333333333333,325,151,163,10
26,184,0.368,377.1333333333333,331,169,154,10
27,166,0.332,381.66666666666663,335,151,150,10
28,126,0.252,361.26666666666665,317,117,174,10
29,161,0.322,370.3333333333333,325,146,160,10
30,238,0.476,399.8,351,220,131,10
31,248,0.496,398.66666666666663,350,233,135,10
32,211,0.422,389.59999999999997,342,196,143,10
33,191,0.382,369.2,324,174,159,10
34,205,0.41,379.4,333,188,150,9
35,207,0.414,411.1333333333333,361,194,126,10
36,216,0.432,389.59999999999997,342,200,142,10
37,142,0.284,371.46666666666664,326,131,163,10
38,187,0.374,382.8,336,172,149,10
39,156,0.312,366.93333333333334,322,143,165,9
40,253,0.506,421.3333333333333,370,236,113,10
41,242,0.484,393.0,345,224,137,10
42,187,0.374,390.73333333333335,343,172,142,10
43,146,0.292,357.8666666666667,314,133,173,10
44,221,0.442,385.06666666666666,338,204,145,10
45,226,0.452,400.93333333333334,352,212,134,10
46,229,0.458,393.0,345,215,141,10
47,208,0.416,389.59999999999997,342,193,143,10
48,145,0.29,349.93333333333334,307,134,182,10
49,235,0.47,406.59999999999997,357,218,126,10
50,183,0.366,365.8,321,169,165,10
51,199,0.398,390.73333333333335,343,184,142,10
52,146,0.292,373.73333333333335,328,134,160,10
53,188,0.376,387.3333333333333,340,173,145,10
54,216,0.432,388.46666666666664,341,201,144,10
55,209,0.418,394.1333333333333,346,195,140,10
56,250,0.5,406.59999999999997,357,235,128,10
57,213,0.426,379.4,333,196,150,10
58,195,0.39,371.46666666666664,326,181,160,10
59,237,0.474,398.66666666666663,350,223,136,10
60,178,0.356,394.1333333333333,346,163,139,10
61,164,0.328,387.3333333333333,340,149,145,10
62,134,0.268,361.26666666666665,317,121,170,10
63,246,0.492,400.93333333333334,352,228,130,10
64,192,0.384,366.93333333333334,322,177,163,10
65,211,0.422,396.4,348,196,137,10
66,150,0.3,379.4,333,138,155,10
67,224,0.448,406.59999999999997,357,208,127,10
68,204,0.408,381.66666666666663,335,189,150,10
69,236,0.472,403.2,354,220,130,10
70,184,0.368,390.73333333333335,343,169,142,10
71,217,0.434,391.8666666666667,344,200,139,10
72,121,0.242,360.1333333333333,316,110,173,10
73,135,0.27,355.59999999999997,312,123,176,10
74,129,0.258,342.0,300,117,188,10
75,179,0.358,372.59999999999997,327,164,158,10
76,175,0.35,386.2,339,160,146,10
77,234,0.468,395.26666666666665,347,218,137,10
78,214,0.428,396.4,348,200,138,10
79,172,0.344,370.3333333333333,325,158,161,10
80,166,0.332,390.73333333333335,343,152,143,10
81,163,0.326,402.06666666666666,353,151,135,10
82,196,0.392,385.06666666666666,338,181,147,10
83,219,0.438,393.0,345,205,141,10
84,195,0.39,396.4,348,182,139,10
85,194,0.388,378.26666666666665,332,180,154,10
86,209,0.418,383.93333333333334,337,194,148,9
87,196,0.392,366.93333333333334,322,181,163,10
88,228,0.456,397.5333333333333,349,211,134,10
89,130,0.26,356.73333333333335,313,119,176,10
90,246,0.492,407.73333333333335,358,230,126,10
91,209,0.418,386.2,339,196,148,10
92,217,0.434,378.26666666666665,332,201,152,10
93,151,0.302,362.4,318,136,167,10
94,184,0.368,374.8666666666667,329,170,157,9
95,200,0.4,397.5333333333333,349,186,137,10
96,177,0.354,387.3333333333333,340,166,149,10
97,151,0.302,378.26666666666665,332,139,156,10
98,101,0.202,370.3333333333333,325,92,166,10
99,231,0.462,400.93333333333334,352,216,133,9
