,kernel_size,kernel_size_n,kernel_size_theoric,nc_diag_prekernel,nc_diag_postkernel,removed_instances,max_removed
0,10,1.0,16,7,7,0,0
1,7,0.7,8,3,3,3,3
2,9,0.9,12,5,5,1,3
3,9,0.9,12,5,5,1,3
4,6,0.6,8,3,3,4,3
5,10,1.0,14,6,6,0,0
6,4,0.4,4,1,1,6,3
7,9,0.9,14,6,6,1,3
8,10,1.0,16,7,7,0,0
9,9,0.9,12,5,5,1,3
10,9,0.9,14,6,6,1,3
11,9,0.9,14,6,6,1,3
12,10,1.0,14,6,6,0,0
13,9,0.9,12,5,5,1,3
14,10,1.0,14,6,6,0,0
15,8,0.8,10,4,4,2,3
16,8,0.8,12,5,5,2,3
17,4,0.4,4,1,1,6,3
18,7,0.7,10,4,4,3,3
19,9,0.9,12,5,5,1,3
20,9,0.9,14,6,6,1,3
21,10,1.0,16,7,7,0,0
22,0,0.0,2,0,0,8,3
23,8,0.8,12,5,5,2,3
24,6,0.6,6,2,2,4,3
25,9,0.9,14,6,6,1,3
26,7,0.7,10,4,4,3,3
27,9,0.9,12,5,5,1,3
28,9,0.9,12,5,5,1,3
29,9,0.9,10,4,4,1,3
30,10,1.0,14,6,6,0,0
31,7,0.7,8,3,3,3,3
32,8,0.8,12,5,5,2,3
33,8,0.8,10,4,4,2,3
34,6,0.6,8,3,3,4,3
35,5,0.5,6,2,2,5,3
36,8,0.8,10,4,4,2,3
37,9,0.9,12,5,5,1,3
38,9,0.9,14,6,6,1,3
39,10,1.0,16,7,7,0,0
40,8,0.8,12,5,5,2,3
41,10,1.0,16,7,7,0,0
42,10,1.0,12,5,5,0,0
43,10,1.0,14,6,6,0,0
44,8,0.8,10,4,4,2,3
45,6,0.6,8,3,3,4,3
46,8,0.8,10,4,4,2,3
47,10,1.0,16,7,7,0,0
48,9,0.9,12,5,5,1,3
49,8,0.8,10,4,4,2,3
50,8,0.8,12,5,5,2,3
51,9,0.9,14,6,6,1,3
52,10,1.0,14,6,6,0,0
53,9,0.9,12,5,5,1,3
54,9,0.9,14,6,6,1,3
55,9,0.9,14,6,6,1,3
56,5,0.5,6,2,2,5,3
57,6,0.6,8,3,3,4,3
58,10,1.0,16,7,7,0,0
59,9,0.9,14,6,6,1,3
60,8,0.8,10,4,4,2,3
61,7,0.7,8,3,3,3,3
62,7,0.7,10,4,4,3,3
63,8,0.8,10,4,4,2,3
64,8,0.8,10,4,4,2,3
65,9,0.9,10,4,4,1,3
66,10,1.0,14,6,6,0,0
67,8,0.8,12,5,5,2,3
68,8,0.8,8,3,3,2,3
69,9,0.9,12,5,5,1,3
70,9,0.9,14,6,6,1,3
71,7,0.7,8,3,3,3,3
72,6,0.6,8,3,3,4,3
73,10,1.0,16,7,7,0,0
74,6,0.6,6,2,2,4,3
75,10,1.0,16,7,7,0,0
76,5,0.5,6,2,2,5,3
77,9,0.9,12,5,5,1,3
78,8,0.8,12,5,5,2,3
79,9,0.9,14,6,6,1,3
80,5,0.5,6,2,2,5,3
81,8,0.8,10,4,4,2,3
82,10,1.0,14,6,6,0,0
83,6,0.6,8,3,3,4,3
84,7,0.7,8,3,3,3,3
85,9,0.9,12,5,5,1,3
86,10,1.0,14,6,6,0,0
87,10,1.0,14,6,6,0,0
88,8,0.8,8,3,3,2,3
89,10,1.0,14,6,6,0,0
90,9,0.9,12,5,5,1,3
91,7,0.7,8,3,3,3,3
92,9,0.9,14,6,6,1,3
93,8,0.8,10,4,4,2,3
94,7,0.7,8,3,3,3,3
95,8,0.8,12,5,5,2,3
96,10,1.0,16,7,7,0,0
97,10,1.0,14,6,6,0,0
98,8,0.8,12,5,5,2,3
99,8,0.8,12,5,5,2,3
