,kernel_size,kernel_size_n,kernel_size_theoric,nc_diag_prekernel,nc_diag_postkernel,removed_instances,max_removed
0,25,0.5,37.46666666666667,28,20,17,6
1,16,0.32,36.199999999999996,27,12,19,6
2,30,0.6,43.8,33,24,11,6
3,20,0.4,38.733333333333334,29,16,17,6
4,22,0.44,36.199999999999996,27,17,18,6
5,28,0.56,38.733333333333334,29,23,16,5
6,19,0.38,29.866666666666667,22,14,23,6
7,27,0.54,40.0,30,22,15,6
8,25,0.5,38.733333333333334,29,20,16,6
9,16,0.32,34.93333333333333,26,12,20,6
10,29,0.58,40.0,30,23,14,6
11,32,0.64,47.599999999999994,36,27,9,6
12,12,0.24,31.133333333333333,23,8,23,6
13,27,0.54,38.733333333333334,29,23,17,6
14,22,0.44,34.93333333333333,26,17,19,6
15,24,0.48,33.666666666666664,25,18,19,5
16,34,0.68,42.53333333333333,32,27,11,6
17,14,0.28,29.866666666666667,22,10,24,6
18,33,0.66,47.599999999999994,36,29,10,6
19,9,0.18,36.199999999999996,27,6,20,6
20,19,0.38,34.93333333333333,26,15,20,6
21,8,0.16,34.93333333333333,26,5,21,6
22,19,0.38,36.199999999999996,27,15,19,6
23,14,0.28,36.199999999999996,27,11,20,6
24,7,0.14,31.133333333333333,23,4,24,6
25,20,0.4,42.53333333333333,32,15,13,6
26,24,0.48,36.199999999999996,27,19,18,6
27,29,0.58,43.8,33,25,13,6
28,33,0.66,43.8,33,28,12,6
29,17,0.34,37.46666666666667,28,12,17,6
30,40,0.8,46.33333333333333,35,32,7,5
31,26,0.52,37.46666666666667,28,21,17,5
32,22,0.44,46.33333333333333,35,17,10,6
33,18,0.36,36.199999999999996,27,14,19,6
34,31,0.62,42.53333333333333,32,24,11,5
35,20,0.4,38.733333333333334,29,15,16,6
36,20,0.4,33.666666666666664,25,16,21,6
37,20,0.4,36.199999999999996,27,15,18,6
38,0,0.0,29.866666666666667,22,0,26,6
39,29,0.58,42.53333333333333,32,23,12,5
40,22,0.44,36.199999999999996,27,17,18,6
41,30,0.6,45.06666666666666,34,25,11,6
42,30,0.6,43.8,33,26,13,6
43,19,0.38,38.733333333333334,29,15,17,6
44,15,0.3,36.199999999999996,27,11,19,6
45,27,0.54,40.0,30,22,15,5
46,14,0.28,33.666666666666664,25,11,22,6
47,28,0.56,34.93333333333333,26,22,18,4
48,16,0.32,38.733333333333334,29,12,17,6
49,14,0.28,34.93333333333333,26,10,20,6
50,26,0.52,45.06666666666666,34,22,12,6
51,12,0.24,27.333333333333332,20,8,26,6
52,22,0.44,40.0,30,17,15,6
53,21,0.42,36.199999999999996,27,16,18,6
54,9,0.18,33.666666666666664,25,6,22,6
55,28,0.56,41.266666666666666,31,22,13,5
56,36,0.72,42.53333333333333,32,29,11,4
57,27,0.54,38.733333333333334,29,22,16,6
58,24,0.48,36.199999999999996,27,20,19,5
59,29,0.58,38.733333333333334,29,24,16,6
60,20,0.4,33.666666666666664,25,15,20,6
61,22,0.44,37.46666666666667,28,17,17,6
62,15,0.3,33.666666666666664,25,11,21,6
63,23,0.46,40.0,30,19,16,6
64,23,0.46,42.53333333333333,32,19,14,6
65,22,0.44,37.46666666666667,28,17,17,6
66,24,0.48,40.0,30,19,15,6
67,34,0.68,45.06666666666666,34,28,10,6
68,22,0.44,40.0,30,17,15,6
69,28,0.56,40.0,30,23,15,6
70,20,0.4,33.666666666666664,25,16,21,6
71,24,0.48,38.733333333333334,29,21,18,6
72,29,0.58,38.733333333333334,29,24,16,5
73,40,0.8,45.06666666666666,34,33,9,4
74,15,0.3,32.4,24,11,22,6
75,36,0.72,41.266666666666666,31,30,13,4
76,21,0.42,38.733333333333334,29,16,16,6
77,24,0.48,40.0,30,19,15,5
78,28,0.56,41.266666666666666,31,22,13,6
79,26,0.52,43.8,33,22,13,6
80,15,0.3,29.866666666666667,22,11,24,6
81,25,0.5,37.46666666666667,28,20,17,6
82,26,0.52,41.266666666666666,31,22,15,5
83,18,0.36,32.4,24,14,22,5
84,28,0.56,37.46666666666667,28,24,18,4
85,32,0.64,46.33333333333333,35,28,11,5
86,29,0.58,40.0,30,24,15,5
87,19,0.38,33.666666666666664,25,14,20,6
88,33,0.66,43.8,33,28,12,6
89,34,0.68,47.599999999999994,36,29,9,6
90,27,0.54,36.199999999999996,27,22,18,5
91,19,0.38,33.666666666666664,25,15,21,6
92,25,0.5,40.0,30,21,16,5
93,12,0.24,37.46666666666667,28,8,18,6
94,17,0.34,36.199999999999996,27,13,19,5
95,33,0.66,42.53333333333333,32,28,13,5
96,25,0.5,36.199999999999996,27,21,19,5
97,41,0.82,45.06666666666666,34,34,9,3
98,19,0.38,37.46666666666667,28,15,18,6
99,25,0.5,38.733333333333334,29,20,16,6
