,kernel_size,kernel_size_n,kernel_size_theoric,nc_diag_prekernel,nc_diag_postkernel,removed_instances,max_removed
0,9,0.9,9.2,6,6,1,3
1,8,0.8,8.0,5,5,2,3
2,9,0.9,9.2,6,6,1,3
3,10,1.0,10.4,7,7,0,0
4,0,0.0,8.0,5,0,3,6
5,8,0.8,8.0,5,5,2,3
6,0,0.0,8.0,5,0,3,7
7,8,0.8,8.0,5,5,2,3
8,10,1.0,10.4,7,7,0,0
9,0,0.0,4.4,2,0,6,4
10,0,0.0,6.8,4,0,4,5
11,0,0.0,3.2,1,0,7,4
12,0,0.0,8.0,5,0,3,7
13,0,0.0,6.8,4,0,4,6
14,0,0.0,6.8,4,0,4,5
15,0,0.0,6.8,4,0,4,7
16,8,0.8,8.0,5,5,2,3
17,0,0.0,6.8,4,0,4,7
18,0,0.0,4.4,2,0,6,5
19,0,0.0,6.8,4,0,4,5
20,8,0.8,8.0,5,5,2,3
21,0,0.0,8.0,5,0,3,5
22,0,0.0,9.2,6,0,2,7
23,0,0.0,5.6,3,0,5,6
24,0,0.0,5.6,3,0,5,6
25,0,0.0,6.8,4,0,4,5
26,8,0.8,8.0,5,5,2,3
27,0,0.0,5.6,3,0,5,5
28,9,0.9,9.2,6,6,1,3
29,8,0.8,9.2,6,5,1,4
30,8,0.8,8.0,5,5,2,3
31,10,1.0,10.4,7,7,0,0
32,0,0.0,6.8,4,0,4,5
33,8,0.8,8.0,5,5,2,3
34,0,0.0,3.2,1,0,7,4
35,9,0.9,9.2,6,6,1,3
36,0,0.0,9.2,6,0,2,6
37,0,0.0,8.0,5,0,3,7
38,0,0.0,6.8,4,0,4,7
39,0,0.0,3.2,1,0,7,4
40,8,0.8,9.2,6,5,1,4
41,10,1.0,10.4,7,7,0,0
42,8,0.8,8.0,5,5,2,3
43,10,1.0,10.4,7,7,0,0
44,10,1.0,10.4,7,7,0,0
45,0,0.0,8.0,5,0,3,6
46,0,0.0,6.8,4,0,4,5
47,0,0.0,4.4,2,0,6,4
48,0,0.0,8.0,5,0,3,7
49,0,0.0,6.8,4,0,4,7
50,8,0.8,8.0,5,5,2,3
51,10,1.0,10.4,7,7,0,0
52,0,0.0,5.6,3,0,5,5
53,8,0.8,8.0,5,5,2,3
54,0,0.0,3.2,1,0,7,4
55,8,0.8,8.0,5,5,2,3
56,9,0.9,9.2,6,6,1,3
57,8,0.8,8.0,5,5,2,3
58,10,1.0,10.4,7,7,0,0
59,0,0.0,6.8,4,0,4,5
60,0,0.0,5.6,3,0,5,6
61,9,0.9,9.2,6,6,1,3
62,0,0.0,9.2,6,0,2,6
63,0,0.0,6.8,4,0,4,6
64,0,0.0,5.6,3,0,5,5
65,0,0.0,6.8,4,0,4,5
66,0,0.0,8.0,5,0,3,7
67,8,0.8,9.2,6,5,1,4
68,8,0.8,9.2,6,5,1,4
69,0,0.0,5.6,3,0,5,5
70,9,0.9,9.2,6,6,1,3
71,0,0.0,6.8,4,0,4,7
72,8,0.8,8.0,5,5,2,3
73,0,0.0,8.0,5,0,3,6
74,9,0.9,9.2,6,6,1,3
75,0,0.0,8.0,5,0,3,6
76,8,0.8,9.2,6,5,1,4
77,0,0.0,8.0,5,0,3,7
78,0,0.0,5.6,3,0,5,5
79,8,0.8,9.2,6,5,1,4
80,8,0.8,8.0,5,5,2,3
81,9,0.9,9.2,6,6,1,3
82,8,0.8,8.0,5,5,2,3
83,0,0.0,6.8,4,0,4,5
84,8,0.8,9.2,6,5,1,4
85,0,0.0,5.6,3,0,5,6
86,10,1.0,10.4,7,7,0,0
87,9,0.9,9.2,6,6,1,3
88,0,0.0,3.2,1,0,7,4
89,10,1.0,10.4,7,7,0,0
90,0,0.0,6.8,4,0,4,7
91,0,0.0,5.6,3,0,5,5
92,0,0.0,8.0,5,0,3,6
93,0,0.0,6.8,4,0,4,5
94,0,0.0,5.6,3,0,5,6
95,8,0.8,8.0,5,5,2,3
96,0,0.0,9.2,6,0,2,7
97,0,0.0,8.0,5,0,3,7
98,10,1.0,10.4,7,7,0,0
99,0,0.0,8.0,5,0,3,7
