,kernel_size,kernel_size_n,kernel_size_theoric,nc_diag_prekernel,nc_diag_postkernel,removed_instances,max_removed
0,38,0.76,56,27,27,12,3
1,36,0.72,56,27,27,14,3
2,35,0.7,54,26,26,15,3
3,41,0.82,60,29,29,9,3
4,32,0.64,48,23,23,18,3
5,43,0.86,72,35,35,7,3
6,38,0.76,56,27,27,12,3
7,39,0.78,58,28,28,11,3
8,44,0.88,66,32,32,6,3
9,43,0.86,66,32,32,7,3
10,36,0.72,54,26,26,14,3
11,37,0.74,48,23,23,13,3
12,42,0.84,66,32,32,8,3
13,41,0.82,64,31,31,9,3
14,44,0.88,68,33,33,6,3
15,36,0.72,58,28,28,14,3
16,34,0.68,48,23,23,16,3
17,43,0.86,76,37,37,7,3
18,40,0.8,60,29,29,10,3
19,44,0.88,68,33,33,6,3
20,38,0.76,58,28,28,12,3
21,43,0.86,72,35,35,7,3
22,44,0.88,70,34,34,6,3
23,40,0.8,64,31,31,10,3
24,42,0.84,68,33,33,8,3
25,43,0.86,70,34,34,7,3
26,40,0.8,58,28,28,10,3
27,39,0.78,60,29,29,11,3
28,44,0.88,70,34,34,6,3
29,39,0.78,56,27,27,11,3
30,41,0.82,60,29,29,9,3
31,39,0.78,60,29,29,11,3
32,41,0.82,66,32,32,9,3
33,34,0.68,40,19,19,16,3
34,44,0.88,68,33,33,6,3
35,41,0.82,60,29,29,9,3
36,36,0.72,56,27,27,14,3
37,42,0.84,60,29,29,8,3
38,38,0.76,60,29,29,12,3
39,39,0.78,60,29,29,11,3
40,39,0.78,62,30,30,11,3
41,36,0.72,62,30,30,14,3
42,47,0.94,78,38,38,3,3
43,44,0.88,68,33,33,6,3
44,41,0.82,68,33,33,9,3
45,37,0.74,60,29,29,13,3
46,40,0.8,58,28,28,10,3
47,40,0.8,66,32,32,10,3
48,40,0.8,66,32,32,10,3
49,42,0.84,64,31,31,8,3
50,33,0.66,42,20,20,17,3
51,39,0.78,58,28,28,11,3
52,44,0.88,70,34,34,6,3
53,43,0.86,66,32,32,7,3
54,37,0.74,52,25,25,13,3
55,45,0.9,68,33,33,5,3
56,35,0.7,46,22,22,15,3
57,31,0.62,54,26,26,19,3
58,31,0.62,44,21,21,19,3
59,34,0.68,48,23,23,16,3
60,34,0.68,50,24,24,16,3
61,37,0.74,60,29,29,13,3
62,38,0.76,64,31,31,12,3
63,42,0.84,64,31,31,8,3
64,45,0.9,68,33,33,5,3
65,42,0.84,68,33,33,8,3
66,38,0.76,60,29,29,12,3
67,42,0.84,64,31,31,8,3
68,43,0.86,68,33,33,7,3
69,39,0.78,56,27,27,11,3
70,38,0.76,60,29,29,12,3
71,38,0.76,58,28,28,12,3
72,38,0.76,60,29,29,12,3
73,46,0.92,68,33,33,4,3
74,39,0.78,60,29,29,11,3
75,37,0.74,64,31,31,13,3
76,39,0.78,60,29,29,11,3
77,39,0.78,60,29,29,11,3
78,39,0.78,58,28,28,11,3
79,39,0.78,60,29,29,11,3
80,36,0.72,54,26,26,14,3
81,33,0.66,48,23,23,17,3
82,36,0.72,62,30,30,14,3
83,37,0.74,56,27,27,13,3
84,39,0.78,64,31,31,11,3
85,40,0.8,62,30,30,10,3
86,41,0.82,68,33,33,9,3
87,43,0.86,70,34,34,7,3
88,41,0.82,62,30,30,9,3
89,39,0.78,58,28,28,11,3
90,38,0.76,60,29,29,12,3
91,40,0.8,56,27,27,10,3
92,39,0.78,60,29,29,11,3
93,39,0.78,56,27,27,11,3
94,36,0.72,52,25,25,14,3
95,38,0.76,56,27,27,12,3
96,36,0.72,54,26,26,14,3
97,42,0.84,62,30,30,8,3
98,39,0.78,56,27,27,11,3
99,41,0.82,64,31,31,9,3
